"","regionCode","groupID","indicatorID","N","value"
"127","TR2",9,46,244,8
"128","TR2",9,56,211,25
"129","TR2",10,32,210,100
"130","TR2",10,34,217,15
"131","TR2",10,46,243,30
"132","TR2",10,56,280,86
"133","TR2",14,32,168,13
"134","TR2",14,34,205,29
"135","TR2",14,46,192,67
"136","TR2",14,56,217,5
"137","TR2",16,32,164,59
"138","TR2",16,34,187,66
"139","TR2",16,46,166,94
"140","TR2",16,56,194,61
"141","TR2",17,32,272,88
"142","TR2",17,34,277,14
"143","TR2",17,46,230,90
"144","TR2",17,56,187,90
"145","TR2",1,32,171,36
"146","TR2",1,34,181,95
"147","TR2",1,46,230,75
"148","TR2",1,56,230,49
"149","TR2",5,32,265,41
"150","TR2",5,34,262,89
"151","TR2",5,46,230,29
"152","TR2",5,56,183,47
"153","TR3",2,32,221,45
"154","TR3",2,34,235,53
"155","TR3",2,46,255,55
"156","TR3",2,56,253,6
"157","TR3",3,32,201,33
"158","TR3",3,34,220,35
"159","TR3",3,46,212,11
"160","TR3",3,56,175,1
"161","TR3",6,32,239,44
"162","TR3",6,34,292,88
"163","TR3",6,46,297,49
"164","TR3",6,56,247,16
"165","TR3",7,32,253,19
"166","TR3",7,34,242,38
"167","TR3",7,46,273,86
"168","TR3",7,56,241,19
"169","TR3",12,32,168,10
"170","TR3",12,34,182,44
"171","TR3",12,46,226,33
"172","TR3",12,56,206,30
"173","TR3",13,32,205,24
"174","TR3",13,34,170,24
"175","TR3",13,46,282,74
"176","TR3",13,56,271,52
"177","TR3",15,32,219,2
"178","TR3",15,34,172,87
"179","TR3",15,46,152,3
"180","TR3",15,56,223,87
"181","TR3",18,32,159,16
"182","TR3",18,34,209,99
"183","TR3",18,46,222,1
"184","TR3",18,56,163,27
"185","TR3",19,32,215,22
"186","TR3",19,34,270,35
"187","TR3",19,46,235,57
"188","TR3",19,56,193,51
"189","TR3",4,32,258,21
"190","TR3",4,34,241,58
"191","TR3",4,46,212,43
"192","TR3",4,56,203,4
"193","TR3",11,32,203,12
"194","TR3",11,34,173,41
"195","TR3",11,46,249,18
"196","TR3",11,56,204,37
"197","TR3",8,32,291,92
"198","TR3",8,34,273,39
"199","TR3",8,46,180,3
"200","TR3",8,56,232,87
"201","TR3",9,32,205,81
"202","TR3",9,34,262,98
"203","TR3",9,46,275,4
"204","TR3",9,56,209,62
"205","TR3",10,32,299,61
"206","TR3",10,34,164,49
"207","TR3",10,46,268,3
"208","TR3",10,56,220,3
"209","TR3",14,32,236,75
"210","TR3",14,34,292,49
"211","TR3",14,46,206,56
"212","TR3",14,56,187,67
"213","TR3",16,32,235,3
"214","TR3",16,34,252,79
"215","TR3",16,46,199,45
"216","TR3",16,56,171,48
"217","TR3",17,32,215,93
"218","TR3",17,34,156,37
"219","TR3",17,46,190,35
"220","TR3",17,56,234,57
"221","TR3",1,32,288,67
"222","TR3",1,34,236,7
"223","TR3",1,46,250,56
"224","TR3",1,56,151,85
"225","TR3",5,32,283,31
"226","TR3",5,34,279,26
"227","TR3",5,46,160,99
"228","TR3",5,56,226,78
"229","TR4",2,32,293,76
"230","TR4",2,34,274,69
"231","TR4",2,46,217,72
"232","TR4",2,56,227,83
"233","TR4",3,32,225,55
"234","TR4",3,34,202,97
"235","TR4",3,46,192,68
"236","TR4",3,56,198,8
"237","TR4",6,32,220,3
"238","TR4",6,34,250,98
"239","TR4",6,46,219,39
"240","TR4",6,56,185,11
"241","TR4",7,32,269,4
"242","TR4",7,34,167,17
"243","TR4",7,46,247,19
"244","TR4",7,56,164,61
"245","TR4",12,32,211,55
"246","TR4",12,34,299,31
"247","TR4",12,46,191,86
"248","TR4",12,56,192,38
"249","TR4",13,32,241,78
"250","TR4",13,34,155,40
"251","TR4",13,46,236,19
"252","TR4",13,56,219,16
"253","TR4",15,32,262,60
"254","TR4",15,34,287,40
"255","TR4",15,46,209,90
"256","TR4",15,56,291,97
"257","TR4",18,32,299,38
"258","TR4",18,34,248,45
"259","TR4",18,46,178,67
"260","TR4",18,56,294,36
"261","TR4",19,32,297,16
"262","TR4",19,34,256,4
"263","TR4",19,46,179,21
"264","TR4",19,56,175,95
"265","TR4",4,32,221,72
"266","TR4",4,34,246,26
"267","TR4",4,46,259,86
"268","TR4",4,56,256,21
"269","TR4",11,32,289,42
"270","TR4",11,34,202,91
"271","TR4",11,46,204,26
"272","TR4",11,56,165,86
"273","TR4",8,32,300,91
"274","TR4",8,34,194,94
"275","TR4",8,46,197,51
"276","TR4",8,56,285,59
"277","TR4",9,32,296,28
"278","TR4",9,34,232,65
"279","TR4",9,46,196,99
"280","TR4",9,56,243,54
"281","TR4",10,32,177,42
"282","TR4",10,34,198,12
"283","TR4",10,46,192,95
"284","TR4",10,56,281,26
"285","TR4",14,32,164,94
"286","TR4",14,34,187,31
"287","TR4",14,46,286,42
"288","TR4",14,56,200,21
"289","TR4",16,32,287,8
"290","TR4",16,34,278,83
"291","TR4",16,46,237,15
"292","TR4",16,56,240,80
"293","TR4",17,32,272,55
"294","TR4",17,34,233,15
"295","TR4",17,46,262,26
"296","TR4",17,56,157,26
"297","TR4",1,32,246,83
"298","TR4",1,34,160,23
"299","TR4",1,46,223,79
"300","TR4",1,56,218,87
"301","TR4",5,32,262,53
"302","TR4",5,34,256,61
"303","TR4",5,46,201,2
"304","TR4",5,56,294,74
"305","TR5",2,32,234,51
"306","TR5",2,34,254,55
"307","TR5",2,46,236,40
"308","TR5",2,56,296,59
"309","TR5",3,32,192,5
"310","TR5",3,34,191,81
"311","TR5",3,46,219,40
"312","TR5",3,56,238,24
"313","TR5",6,32,235,61
"314","TR5",6,34,178,84
"315","TR5",6,46,190,26
"316","TR5",6,56,226,34
"317","TR5",7,32,205,40
"318","TR5",7,34,176,52
"319","TR5",7,46,246,70
"320","TR5",7,56,240,82
"321","TR5",12,32,244,83
"322","TR5",12,34,159,74
"323","TR5",12,46,231,83
"324","TR5",12,56,265,32
"325","TR5",13,32,295,56
"326","TR5",13,34,172,67
"327","TR5",13,46,296,56
"328","TR5",13,56,210,6
"329","TR5",15,32,264,26
"330","TR5",15,34,280,69
"331","TR5",15,46,190,49
"332","TR5",15,56,175,96
"333","TR5",18,32,267,29
"334","TR5",18,34,215,6
"335","TR5",18,46,283,1
"336","TR5",18,56,270,67
"337","TR5",19,32,277,67
"338","TR5",19,34,219,18
"339","TR5",19,46,246,85
"340","TR5",19,56,293,15
"341","TR5",4,32,266,90
"342","TR5",4,34,226,65
"343","TR5",4,46,233,95
"344","TR5",4,56,230,27
"345","TR5",11,32,198,62
"346","TR5",11,34,198,73
"347","TR5",11,46,273,12
"348","TR5",11,56,278,2
"349","TR5",8,32,245,45
"350","TR5",8,34,221,20
"351","TR5",8,46,197,43
"352","TR5",8,56,229,10
"353","TR5",9,32,161,86
"354","TR5",9,34,203,37
"355","TR5",9,46,293,26
"356","TR5",9,56,276,52
"357","TR5",10,32,170,46
"358","TR5",10,34,166,73
"359","TR5",10,46,161,99
"360","TR5",10,56,237,60
"361","TR5",14,32,233,20
"362","TR5",14,34,268,66
"363","TR5",14,46,163,57
"364","TR5",14,56,164,37
"365","TR5",16,32,190,48
"366","TR5",16,34,260,61
"367","TR5",16,46,237,43
"368","TR5",16,56,150,92
"369","TR5",17,32,276,33
"370","TR5",17,34,231,2
"371","TR5",17,46,251,95
"372","TR5",17,56,179,87
"373","TR5",1,32,205,6
"374","TR5",1,34,175,28
"375","TR5",1,46,189,96
"376","TR5",1,56,224,48
"377","TR5",5,32,262,78
"378","TR5",5,34,273,59
"379","TR5",5,46,203,65
"380","TR5",5,56,240,43
"381","TR6",2,32,166,28
"382","TR6",2,34,178,86
"383","TR6",2,46,169,23
"384","TR6",2,56,230,44
"385","TR6",3,32,151,57
"386","TR6",3,34,194,87
"387","TR6",3,46,209,42
"388","TR6",3,56,162,49
"389","TR6",6,32,291,46
"390","TR6",6,34,208,84
"391","TR6",6,46,232,49
"392","TR6",6,56,178,8
"393","TR6",7,32,175,50
"394","TR6",7,34,250,50
"395","TR6",7,46,247,86
"396","TR6",7,56,185,66
"397","TR6",12,32,240,78
"398","TR6",12,34,185,47
"399","TR6",12,46,243,45
"400","TR6",12,56,285,83
"401","TR6",13,32,209,31
"402","TR6",13,34,196,6
"403","TR6",13,46,211,13
"404","TR6",13,56,295,86
"405","TR6",15,32,255,93
"406","TR6",15,34,194,55
"407","TR6",15,46,257,70
"408","TR6",15,56,185,99
"409","TR6",18,32,231,20
"410","TR6",18,34,192,80
"411","TR6",18,46,288,7
"412","TR6",18,56,262,26
"413","TR6",19,32,237,48
"414","TR6",19,34,172,32
"415","TR6",19,46,175,40
"416","TR6",19,56,227,63
"417","TR6",4,32,169,25
"418","TR6",4,34,256,20
"419","TR6",4,46,170,45
"420","TR6",4,56,168,56
"421","TR6",11,32,175,87
"422","TR6",11,34,268,47
"423","TR6",11,46,256,37
"424","TR6",11,56,287,100
"425","TR6",8,32,174,51
"426","TR6",8,34,170,23
"427","TR6",8,46,237,65
"428","TR6",8,56,265,62
"429","TR6",9,32,198,16
"430","TR6",9,34,164,46
"431","TR6",9,46,299,6
"432","TR6",9,56,267,100
"433","TR6",10,32,247,57
"434","TR6",10,34,202,38
"435","TR6",10,46,182,15
"436","TR6",10,56,237,78
"437","TR6",14,32,229,40
"438","TR6",14,34,275,4
"439","TR6",14,46,261,34
"440","TR6",14,56,218,42
"441","TR6",16,32,285,15
"442","TR6",16,34,230,10
"443","TR6",16,46,166,98
"444","TR6",16,56,287,83
"445","TR6",17,32,178,94
"446","TR6",17,34,167,83
"447","TR6",17,46,155,66
"448","TR6",17,56,223,19
"449","TR6",1,32,162,70
"450","TR6",1,34,166,62
"451","TR6",1,46,157,66
"452","TR6",1,56,245,31
"453","TR6",5,32,187,6
"454","TR6",5,34,187,1
"455","TR6",5,46,291,91
"456","TR6",5,56,209,75
"457","TR7",2,32,280,8
"458","TR7",2,34,191,56
"459","TR7",2,46,286,32
"460","TR7",2,56,165,48
"461","TR7",3,32,275,25
"462","TR7",3,34,154,81
"463","TR7",3,46,289,60
"464","TR7",3,56,151,73
"465","TR7",6,32,261,45
"466","TR7",6,34,258,25
"467","TR7",6,46,289,58
"468","TR7",6,56,168,53
"469","TR7",7,32,156,16
"470","TR7",7,34,293,44
"471","TR7",7,46,167,72
"472","TR7",7,56,188,13
"473","TR7",12,32,204,7
"474","TR7",12,34,295,8
"475","TR7",12,46,193,21
"476","TR7",12,56,217,35
"477","TR7",13,32,209,6
"478","TR7",13,34,272,61
"479","TR7",13,46,263,16
"480","TR7",13,56,154,35
"481","TR7",15,32,283,91
"482","TR7",15,34,200,42
"483","TR7",15,46,239,57
"484","TR7",15,56,297,27
"485","TR7",18,32,163,82
"486","TR7",18,34,274,74
"487","TR7",18,46,282,5
"488","TR7",18,56,287,43
"489","TR7",19,32,192,96
"490","TR7",19,34,249,8
"491","TR7",19,46,224,67
"492","TR7",19,56,171,7
"493","TR7",4,32,174,70
"494","TR7",4,34,284,57
"495","TR7",4,46,254,48
"496","TR7",4,56,157,87
"497","TR7",11,32,205,59
"498","TR7",11,34,211,8
"499","TR7",11,46,242,79
"500","TR7",11,56,157,98
"501","TR7",8,32,194,32
"502","TR7",8,34,233,10
"503","TR7",8,46,239,2
"504","TR7",8,56,264,59
"505","TR7",9,32,263,67
"506","TR7",9,34,184,74
"507","TR7",9,46,244,38
"508","TR7",9,56,290,26
"509","TR7",10,32,248,37
"510","TR7",10,34,200,32
"511","TR7",10,46,195,51
"512","TR7",10,56,169,38
"513","TR7",14,32,174,18
"514","TR7",14,34,247,74
"515","TR7",14,46,214,10
"516","TR7",14,56,209,27
"517","TR7",16,32,246,53
"518","TR7",16,34,175,99
"519","TR7",16,46,241,62
"520","TR7",16,56,248,65
"521","TR7",17,32,299,27
"522","TR7",17,34,244,66
"523","TR7",17,46,289,55
"524","TR7",17,56,198,9
"525","TR7",1,32,254,95
"526","TR7",1,34,160,70
"527","TR7",1,46,280,20
"528","TR7",1,56,235,37
"529","TR7",5,32,233,84
"530","TR7",5,34,288,68
"531","TR7",5,46,170,86
"532","TR7",5,56,264,39
"533","TR8",2,32,249,34
"534","TR8",2,34,293,16
"535","TR8",2,46,271,73
"536","TR8",2,56,164,20
"537","TR8",3,32,214,10
"538","TR8",3,34,162,20
"539","TR8",3,46,228,28
"540","TR8",3,56,274,56
"541","TR8",6,32,190,78
"542","TR8",6,34,195,68
"543","TR8",6,46,184,95
"544","TR8",6,56,186,46
"545","TR8",7,32,214,10
"546","TR8",7,34,231,99
"547","TR8",7,46,276,69
"548","TR8",7,56,187,80
"549","TR8",12,32,217,62
"550","TR8",12,34,233,9
"551","TR8",12,46,257,87
"552","TR8",12,56,178,5
"553","TR8",13,32,157,66
"554","TR8",13,34,198,57
"555","TR8",13,46,160,56
"556","TR8",13,56,252,31
"557","TR8",15,32,245,97
"558","TR8",15,34,267,29
"559","TR8",15,46,180,88
"560","TR8",15,56,201,57
"561","TR8",18,32,266,50
"562","TR8",18,34,264,31
"563","TR8",18,46,200,74
"564","TR8",18,56,234,59
"565","TR8",19,32,247,2
"566","TR8",19,34,252,60
"567","TR8",19,46,225,57
"568","TR8",19,56,279,50
"569","TR8",4,32,255,50
"570","TR8",4,34,155,31
"571","TR8",4,46,151,32
"572","TR8",4,56,234,38
"573","TR8",11,32,299,8
"574","TR8",11,34,256,46
"575","TR8",11,46,199,65
"576","TR8",11,56,216,10
"577","TR8",8,32,260,98
"578","TR8",8,34,197,12
"579","TR8",8,46,214,68
"580","TR8",8,56,265,63
"581","TR8",9,32,299,76
"582","TR8",9,34,294,68
"583","TR8",9,46,224,66
"584","TR8",9,56,196,70
"585","TR8",10,32,190,79
"586","TR8",10,34,250,45
"587","TR8",10,46,245,81
"588","TR8",10,56,204,18
"589","TR8",14,32,218,65
"590","TR8",14,34,198,97
"591","TR8",14,46,285,38
"592","TR8",14,56,269,47
"593","TR8",16,32,229,88
"594","TR8",16,34,295,15
"595","TR8",16,46,178,49
"596","TR8",16,56,199,27
"597","TR8",17,32,299,93
"598","TR8",17,34,214,79
"599","TR8",17,46,181,10
"600","TR8",17,56,179,5
"601","TR8",1,32,284,36
"602","TR8",1,34,245,17
"603","TR8",1,46,272,2
"604","TR8",1,56,271,2
"605","TR8",5,32,253,41
"606","TR8",5,34,210,21
"607","TR8",5,46,223,13
"608","TR8",5,56,198,58
"609","TR9",2,32,299,20
"610","TR9",2,34,298,64
"611","TR9",2,46,229,75
"612","TR9",2,56,212,86
"613","TR9",3,32,261,8
"614","TR9",3,34,190,77
"615","TR9",3,46,160,43
"616","TR9",3,56,265,76
"617","TR9",6,32,205,84
"618","TR9",6,34,196,51
"619","TR9",6,46,211,53
"620","TR9",6,56,150,13
"621","TR9",7,32,248,50
"622","TR9",7,34,246,42
"623","TR9",7,46,230,47
"624","TR9",7,56,194,35
"625","TR9",12,32,176,45
"626","TR9",12,34,246,68
"627","TR9",12,46,174,44
"628","TR9",12,56,243,40
"629","TR9",13,32,255,56
"630","TR9",13,34,240,56
"631","TR9",13,46,263,57
"632","TR9",13,56,269,27
"633","TR9",15,32,225,71
"634","TR9",15,34,296,45
"635","TR9",15,46,215,52
"636","TR9",15,56,164,21
"637","TR9",18,32,257,50
"638","TR9",18,34,159,58
"639","TR9",18,46,187,12
"640","TR9",18,56,290,82
"641","TR9",19,32,276,45
"642","TR9",19,34,191,62
"643","TR9",19,46,201,63
"644","TR9",19,56,244,69
"645","TR9",4,32,242,81
"646","TR9",4,34,256,77
"647","TR9",4,46,245,76
"648","TR9",4,56,239,99
"649","TR9",11,32,171,45
"650","TR9",11,34,161,43
"651","TR9",11,46,253,65
"652","TR9",11,56,197,76
"653","TR9",8,32,165,84
"654","TR9",8,34,254,100
"655","TR9",8,46,198,59
"656","TR9",8,56,297,55
"657","TR9",9,32,252,4
"658","TR9",9,34,196,7
"659","TR9",9,46,247,3
"660","TR9",9,56,296,84
"661","TR9",10,32,272,54
"662","TR9",10,34,218,7
"663","TR9",10,46,272,70
"664","TR9",10,56,255,81
"665","TR9",14,32,174,7
"666","TR9",14,34,200,5
"667","TR9",14,46,253,95
"668","TR9",14,56,219,52
"669","TR9",16,32,223,67
"670","TR9",16,34,286,13
"671","TR9",16,46,280,75
"672","TR9",16,56,180,76
"673","TR9",17,32,235,85
"674","TR9",17,34,291,63
"675","TR9",17,46,151,25
"676","TR9",17,56,203,36
"677","TR9",1,32,224,5
"678","TR9",1,34,189,51
"679","TR9",1,46,265,82
"680","TR9",1,56,163,6
"681","TR9",5,32,154,51
"682","TR9",5,34,222,64
"683","TR9",5,46,280,24
"684","TR9",5,56,200,35
"685","TRA",2,32,300,24
"686","TRA",2,34,258,39
"687","TRA",2,46,241,86
"688","TRA",2,56,261,85
"689","TRA",3,32,199,25
"690","TRA",3,34,170,7
"691","TRA",3,46,172,15
"692","TRA",3,56,155,11
"693","TRA",6,32,266,13
"694","TRA",6,34,193,14
"695","TRA",6,46,198,52
"696","TRA",6,56,276,62
"697","TRA",7,32,236,81
"698","TRA",7,34,299,22
"699","TRA",7,46,203,56
"700","TRA",7,56,289,70
"701","TRA",12,32,282,54
"702","TRA",12,34,187,65
"703","TRA",12,46,262,36
"704","TRA",12,56,286,45
"705","TRA",13,32,241,50
"706","TRA",13,34,278,84
"707","TRA",13,46,231,74
"708","TRA",13,56,178,25
"709","TRA",15,32,223,17
"710","TRA",15,34,200,26
"711","TRA",15,46,192,58
"712","TRA",15,56,199,64
"713","TRA",18,32,241,57
"714","TRA",18,34,178,63
"715","TRA",18,46,183,62
"716","TRA",18,56,272,96
"717","TRA",19,32,159,43
"718","TRA",19,34,229,98
"719","TRA",19,46,222,88
"720","TRA",19,56,236,50
"721","TRA",4,32,161,32
"722","TRA",4,34,171,96
"723","TRA",4,46,232,10
"724","TRA",4,56,186,17
"725","TRA",11,32,210,98
"726","TRA",11,34,196,14
"727","TRA",11,46,220,25
"728","TRA",11,56,151,93
"729","TRA",8,32,226,42
"730","TRA",8,34,221,44
"731","TRA",8,46,214,30
"732","TRA",8,56,262,55
"733","TRA",9,32,152,18
"734","TRA",9,34,285,36
"735","TRA",9,46,272,55
"736","TRA",9,56,294,59
"737","TRA",10,32,289,43
"738","TRA",10,34,274,89
"739","TRA",10,46,169,50
"740","TRA",10,56,213,86
"741","TRA",14,32,181,85
"742","TRA",14,34,271,91
"743","TRA",14,46,235,55
"744","TRA",14,56,246,83
"745","TRA",16,32,287,19
"746","TRA",16,34,244,40
"747","TRA",16,46,241,72
"748","TRA",16,56,289,52
"749","TRA",17,32,166,15
"750","TRA",17,34,180,17
"751","TRA",17,46,166,63
"752","TRA",17,56,188,32
"753","TRA",1,32,241,92
"754","TRA",1,34,218,79
"755","TRA",1,46,211,56
"756","TRA",1,56,203,92
"757","TRA",5,32,201,16
"758","TRA",5,34,176,99
"759","TRA",5,46,261,46
"760","TRA",5,56,157,37
"761","TRB",2,32,226,78
"762","TRB",2,34,164,59
"763","TRB",2,46,294,84
"764","TRB",2,56,263,13
"765","TRB",3,32,274,10
"766","TRB",3,34,271,67
"767","TRB",3,46,166,40
"768","TRB",3,56,238,23
"769","TRB",6,32,189,7
"770","TRB",6,34,208,46
"771","TRB",6,46,244,82
"772","TRB",6,56,221,24
"773","TRB",7,32,297,6
"774","TRB",7,34,297,86
"775","TRB",7,46,254,32
"776","TRB",7,56,167,92
"777","TRB",12,32,172,17
"778","TRB",12,34,256,88
"779","TRB",12,46,226,99
"780","TRB",12,56,250,65
"781","TRB",13,32,238,75
"782","TRB",13,34,208,39
"783","TRB",13,46,250,70
"784","TRB",13,56,254,30
"785","TRB",15,32,243,97
"786","TRB",15,34,296,81
"787","TRB",15,46,189,15
"788","TRB",15,56,176,73
"789","TRB",18,32,288,87
"790","TRB",18,34,290,74
"791","TRB",18,46,229,39
"792","TRB",18,56,175,22
"793","TRB",19,32,200,98
"794","TRB",19,34,300,86
"795","TRB",19,46,218,8
"796","TRB",19,56,223,6
"797","TRB",4,32,198,73
"798","TRB",4,34,285,21
"799","TRB",4,46,259,51
"800","TRB",4,56,212,85
"801","TRB",11,32,228,33
"802","TRB",11,34,154,14
"803","TRB",11,46,189,58
"804","TRB",11,56,184,30
"805","TRB",8,32,226,67
"806","TRB",8,34,297,86
"807","TRB",8,46,257,93
"808","TRB",8,56,168,68
"809","TRB",9,32,261,75
"810","TRB",9,34,229,35
"811","TRB",9,46,272,38
"812","TRB",9,56,192,80
"813","TRB",10,32,207,66
"814","TRB",10,34,168,91
"815","TRB",10,46,279,19
"816","TRB",10,56,179,64
"817","TRB",14,32,278,26
"818","TRB",14,34,275,30
"819","TRB",14,46,293,24
"820","TRB",14,56,157,2
"821","TRB",16,32,286,27
"822","TRB",16,34,290,68
"823","TRB",16,46,277,93
"824","TRB",16,56,200,21
"825","TRB",17,32,198,38
"826","TRB",17,34,172,1
"827","TRB",17,46,296,62
"828","TRB",17,56,286,56
"829","TRB",1,32,272,9
"830","TRB",1,34,165,4
"831","TRB",1,46,296,39
"832","TRB",1,56,268,2
"833","TRB",5,32,242,50
"834","TRB",5,34,205,49
"835","TRB",5,46,248,23
"836","TRB",5,56,208,33
"837","TRC",2,32,194,87
"838","TRC",2,34,293,60
"839","TRC",2,46,186,48
"840","TRC",2,56,214,55
"841","TRC",3,32,199,1
"842","TRC",3,34,169,55
"843","TRC",3,46,251,79
"844","TRC",3,56,162,20
"845","TRC",6,32,290,47
"846","TRC",6,34,245,78
"847","TRC",6,46,178,100
"848","TRC",6,56,208,33
"849","TRC",7,32,213,5
"850","TRC",7,34,160,14
"851","TRC",7,46,173,19
"852","TRC",7,56,177,66
"853","TRC",12,32,300,66
"854","TRC",12,34,186,5
"855","TRC",12,46,278,58
"856","TRC",12,56,206,62
"857","TRC",13,32,180,83
"858","TRC",13,34,250,81
"859","TRC",13,46,298,90
"860","TRC",13,56,168,38
"861","TRC",15,32,187,70
"862","TRC",15,34,247,50
"863","TRC",15,46,295,20
"864","TRC",15,56,177,30
"865","TRC",18,32,258,18
"866","TRC",18,34,242,73
"867","TRC",18,46,241,38
"868","TRC",18,56,191,9
"869","TRC",19,32,182,75
"870","TRC",19,34,162,10
"871","TRC",19,46,281,83
"872","TRC",19,56,211,8
"873","TRC",4,32,202,19
"874","TRC",4,34,171,69
"875","TRC",4,46,275,10
"876","TRC",4,56,294,68
"877","TRC",11,32,292,52
"878","TRC",11,34,259,66
"879","TRC",11,46,222,39
"880","TRC",11,56,293,61
"881","TRC",8,32,194,26
"882","TRC",8,34,198,18
"883","TRC",8,46,163,56
"884","TRC",8,56,255,46
"885","TRC",9,32,202,21
"886","TRC",9,34,291,48
"887","TRC",9,46,222,66
"888","TRC",9,56,263,76
"889","TRC",10,32,154,38
"890","TRC",10,34,248,24
"891","TRC",10,46,260,4
"892","TRC",10,56,262,97
"893","TRC",14,32,207,27
"894","TRC",14,34,161,100
"895","TRC",14,46,171,30
"896","TRC",14,56,282,87
"897","TRC",16,32,214,94
"898","TRC",16,34,177,27
"899","TRC",16,46,283,23
"900","TRC",16,56,184,89
"901","TRC",17,32,264,17
"902","TRC",17,34,194,81
"903","TRC",17,46,193,39
"904","TRC",17,56,214,26
"905","TRC",1,32,197,65
"906","TRC",1,34,224,57
"907","TRC",1,46,299,47
"908","TRC",1,56,229,77
"909","TRC",5,32,260,62
"910","TRC",5,34,196,49
"911","TRC",5,46,180,28
"912","TRC",5,56,173,34
"913","TR10",2,32,153,21
"914","TR10",2,34,194,41
"915","TR10",2,46,190,34
"916","TR10",2,56,159,7
"917","TR10",3,32,249,24
"918","TR10",3,34,266,100
"919","TR10",3,46,177,41
"920","TR10",3,56,184,38
"921","TR10",6,32,189,86
"922","TR10",6,34,293,13
"923","TR10",6,46,160,53
"924","TR10",6,56,199,81
"925","TR10",7,32,279,25
"926","TR10",7,34,256,47
"927","TR10",7,46,273,61
"928","TR10",7,56,245,17
"929","TR10",12,32,171,96
"930","TR10",12,34,182,18
