"","regionCode","groupID","indicatorID","N","value"
"144","TR1",8,4,285,22
"145","TR1",8,5,276,84
"146","TR1",8,35,290,43
"147","TR1",8,36,287,26
"148","TR1",8,37,189,39
"149","TR1",8,38,171,12
"150","TR1",8,39,177,74
"151","TR1",8,40,250,86
"152","TR1",8,41,188,85
"153","TR1",8,42,217,8
"154","TR1",8,51,257,33
"155","TR1",8,59,250,19
"156","TR1",8,110,203,23
"157","TR1",9,4,275,86
"158","TR1",9,5,200,91
"159","TR1",9,35,261,25
"160","TR1",9,36,181,68
"161","TR1",9,37,162,91
"162","TR1",9,38,258,8
"163","TR1",9,39,209,54
"164","TR1",9,40,189,70
"165","TR1",9,41,168,32
"166","TR1",9,42,264,90
"167","TR1",9,51,257,40
"168","TR1",9,59,251,21
"169","TR1",9,110,152,89
"170","TR1",10,4,299,85
"171","TR1",10,5,153,47
"172","TR1",10,35,294,91
"173","TR1",10,36,192,24
"174","TR1",10,37,206,9
"175","TR1",10,38,300,77
"176","TR1",10,39,251,59
"177","TR1",10,40,258,11
"178","TR1",10,41,152,37
"179","TR1",10,42,167,8
"180","TR1",10,51,265,58
"181","TR1",10,59,184,89
"182","TR1",10,110,260,98
"183","TR1",14,4,192,36
"184","TR1",14,5,199,47
"185","TR1",14,35,190,35
"186","TR1",14,36,190,46
"187","TR1",14,37,252,88
"188","TR1",14,38,165,32
"189","TR1",14,39,174,50
"190","TR1",14,40,263,11
"191","TR1",14,41,286,10
"192","TR1",14,42,154,51
"193","TR1",14,51,218,20
"194","TR1",14,59,254,83
"195","TR1",14,110,289,35
"196","TR1",16,4,210,69
"197","TR1",16,5,211,24
"198","TR1",16,35,280,80
"199","TR1",16,36,284,41
"200","TR1",16,37,259,3
"201","TR1",16,38,172,16
"202","TR1",16,39,184,1
"203","TR1",16,40,280,4
"204","TR1",16,41,244,92
"205","TR1",16,42,173,74
"206","TR1",16,51,212,68
"207","TR1",16,59,164,12
"208","TR1",16,110,219,26
"209","TR1",17,4,174,11
"210","TR1",17,5,253,81
"211","TR1",17,35,216,36
"212","TR1",17,36,183,2
"213","TR1",17,37,251,57
"214","TR1",17,38,221,20
"215","TR1",17,39,288,28
"216","TR1",17,40,295,9
"217","TR1",17,41,163,49
"218","TR1",17,42,173,93
"219","TR1",17,51,244,16
"220","TR1",17,59,152,37
"221","TR1",17,110,240,86
"222","TR1",1,4,241,67
"223","TR1",1,5,255,62
"224","TR1",1,35,152,74
"225","TR1",1,36,205,30
"226","TR1",1,37,223,4
"227","TR1",1,38,211,16
"228","TR1",1,39,190,89
"229","TR1",1,40,278,75
"230","TR1",1,41,181,69
"231","TR1",1,42,231,64
"232","TR1",1,51,275,61
"233","TR1",1,59,252,85
"234","TR1",1,110,299,20
"235","TR1",5,4,223,82
"236","TR1",5,5,194,87
"237","TR1",5,35,242,10
"238","TR1",5,36,151,47
"239","TR1",5,37,283,86
"240","TR1",5,38,292,82
"241","TR1",5,39,256,45
"242","TR1",5,40,276,28
"243","TR1",5,41,226,99
"244","TR1",5,42,203,89
"245","TR1",5,51,214,46
"246","TR1",5,59,249,55
"247","TR1",5,110,266,1
"248","TR2",2,4,191,23
"249","TR2",2,5,278,35
"250","TR2",2,35,281,65
"251","TR2",2,36,293,27
"252","TR2",2,37,269,58
"253","TR2",2,38,197,15
"254","TR2",2,39,155,77
"255","TR2",2,40,157,64
"256","TR2",2,41,217,56
"257","TR2",2,42,158,90
"258","TR2",2,51,166,66
"259","TR2",2,59,159,33
"260","TR2",2,110,210,86
"261","TR2",3,4,192,12
"262","TR2",3,5,150,7
"263","TR2",3,35,189,98
"264","TR2",3,36,272,30
"265","TR2",3,37,266,56
"266","TR2",3,38,286,50
"267","TR2",3,39,163,55
"268","TR2",3,40,284,16
"269","TR2",3,41,227,1
"270","TR2",3,42,234,19
"271","TR2",3,51,213,51
"272","TR2",3,59,155,4
"273","TR2",3,110,283,83
"274","TR2",6,4,213,88
"275","TR2",6,5,291,82
"276","TR2",6,35,237,47
"277","TR2",6,36,234,9
"278","TR2",6,37,241,3
"279","TR2",6,38,215,49
"280","TR2",6,39,167,87
"281","TR2",6,40,154,9
"282","TR2",6,41,240,13
"283","TR2",6,42,290,55
"284","TR2",6,51,265,24
"285","TR2",6,59,256,74
"286","TR2",6,110,182,7
"287","TR2",7,4,237,86
"288","TR2",7,5,249,25
"289","TR2",7,35,186,26
"290","TR2",7,36,284,35
"291","TR2",7,37,219,44
"292","TR2",7,38,222,79
"293","TR2",7,39,251,88
"294","TR2",7,40,200,85
"295","TR2",7,41,241,80
"296","TR2",7,42,185,99
"297","TR2",7,51,264,54
"298","TR2",7,59,192,44
"299","TR2",7,110,216,54
"300","TR2",12,4,214,50
"301","TR2",12,5,165,95
"302","TR2",12,35,182,23
"303","TR2",12,36,254,39
"304","TR2",12,37,183,43
"305","TR2",12,38,192,4
"306","TR2",12,39,171,63
"307","TR2",12,40,280,96
"308","TR2",12,41,167,91
"309","TR2",12,42,238,85
"310","TR2",12,51,195,64
"311","TR2",12,59,175,24
"312","TR2",12,110,217,69
"313","TR2",13,4,201,81
"314","TR2",13,5,155,5
"315","TR2",13,35,159,19
"316","TR2",13,36,254,40
"317","TR2",13,37,280,5
"318","TR2",13,38,151,38
"319","TR2",13,39,185,4
"320","TR2",13,40,288,53
"321","TR2",13,41,199,82
"322","TR2",13,42,269,42
"323","TR2",13,51,244,47
"324","TR2",13,59,194,83
"325","TR2",13,110,171,9
"326","TR2",15,4,270,59
"327","TR2",15,5,279,14
"328","TR2",15,35,271,55
"329","TR2",15,36,282,83
"330","TR2",15,37,269,67
"331","TR2",15,38,190,26
"332","TR2",15,39,220,62
"333","TR2",15,40,229,17
"334","TR2",15,41,274,72
"335","TR2",15,42,296,32
"336","TR2",15,51,263,92
"337","TR2",15,59,224,50
"338","TR2",15,110,237,19
"339","TR2",18,4,289,35
"340","TR2",18,5,211,54
"341","TR2",18,35,253,32
"342","TR2",18,36,245,2
"343","TR2",18,37,238,69
"344","TR2",18,38,197,51
"345","TR2",18,39,231,71
"346","TR2",18,40,171,77
"347","TR2",18,41,222,88
"348","TR2",18,42,234,67
"349","TR2",18,51,218,5
"350","TR2",18,59,242,40
"351","TR2",18,110,180,12
"352","TR2",19,4,157,54
"353","TR2",19,5,248,51
"354","TR2",19,35,195,75
"355","TR2",19,36,188,93
"356","TR2",19,37,184,30
"357","TR2",19,38,234,44
"358","TR2",19,39,223,4
"359","TR2",19,40,161,15
"360","TR2",19,41,234,79
"361","TR2",19,42,244,84
"362","TR2",19,51,256,94
"363","TR2",19,59,182,100
"364","TR2",19,110,169,77
"365","TR2",4,4,220,37
"366","TR2",4,5,155,71
"367","TR2",4,35,293,79
"368","TR2",4,36,269,39
"369","TR2",4,37,251,14
"370","TR2",4,38,226,35
"371","TR2",4,39,201,54
"372","TR2",4,40,175,50
"373","TR2",4,41,157,36
"374","TR2",4,42,186,53
"375","TR2",4,51,196,27
"376","TR2",4,59,202,79
"377","TR2",4,110,263,11
"378","TR2",11,4,165,11
"379","TR2",11,5,245,14
"380","TR2",11,35,160,10
"381","TR2",11,36,180,65
"382","TR2",11,37,225,90
"383","TR2",11,38,163,96
"384","TR2",11,39,255,46
"385","TR2",11,40,278,50
"386","TR2",11,41,294,69
"387","TR2",11,42,266,19
"388","TR2",11,51,214,79
"389","TR2",11,59,277,83
"390","TR2",11,110,173,6
"391","TR2",8,4,153,80
"392","TR2",8,5,161,36
"393","TR2",8,35,245,54
"394","TR2",8,36,204,76
"395","TR2",8,37,166,68
"396","TR2",8,38,235,64
"397","TR2",8,39,246,56
"398","TR2",8,40,162,8
"399","TR2",8,41,165,64
"400","TR2",8,42,270,71
"401","TR2",8,51,228,87
"402","TR2",8,59,207,87
"403","TR2",8,110,168,15
"404","TR2",9,4,189,94
"405","TR2",9,5,299,74
"406","TR2",9,35,289,27
"407","TR2",9,36,273,90
"408","TR2",9,37,166,87
"409","TR2",9,38,252,69
"410","TR2",9,39,291,92
"411","TR2",9,40,286,4
"412","TR2",9,41,277,65
"413","TR2",9,42,261,43
"414","TR2",9,51,233,12
"415","TR2",9,59,169,31
"416","TR2",9,110,173,47
"417","TR2",10,4,219,7
"418","TR2",10,5,282,9
"419","TR2",10,35,237,94
"420","TR2",10,36,269,94
"421","TR2",10,37,252,94
"422","TR2",10,38,260,8
"423","TR2",10,39,154,95
"424","TR2",10,40,198,75
"425","TR2",10,41,244,5
"426","TR2",10,42,159,94
"427","TR2",10,51,200,31
"428","TR2",10,59,217,100
"429","TR2",10,110,233,13
"430","TR2",14,4,230,33
"431","TR2",14,5,227,35
"432","TR2",14,35,241,71
"433","TR2",14,36,284,93
"434","TR2",14,37,190,32
"435","TR2",14,38,183,74
"436","TR2",14,39,182,63
"437","TR2",14,40,234,6
"438","TR2",14,41,172,89
"439","TR2",14,42,186,7
"440","TR2",14,51,281,36
"441","TR2",14,59,170,50
"442","TR2",14,110,286,74
"443","TR2",16,4,217,91
"444","TR2",16,5,181,53
"445","TR2",16,35,159,46
"446","TR2",16,36,298,10
"447","TR2",16,37,183,49
"448","TR2",16,38,169,67
"449","TR2",16,39,250,66
"450","TR2",16,40,299,83
"451","TR2",16,41,265,36
"452","TR2",16,42,166,90
"453","TR2",16,51,184,67
"454","TR2",16,59,223,92
"455","TR2",16,110,223,60
"456","TR2",17,4,268,97
"457","TR2",17,5,277,60
"458","TR2",17,35,176,16
"459","TR2",17,36,224,5
"460","TR2",17,37,241,50
"461","TR2",17,38,236,46
"462","TR2",17,39,197,9
"463","TR2",17,40,282,19
"464","TR2",17,41,210,1
"465","TR2",17,42,287,34
"466","TR2",17,51,244,48
"467","TR2",17,59,273,58
"468","TR2",17,110,192,17
"469","TR2",1,4,295,27
"470","TR2",1,5,200,36
"471","TR2",1,35,165,26
"472","TR2",1,36,296,46
"473","TR2",1,37,204,84
"474","TR2",1,38,247,33
"475","TR2",1,39,287,74
"476","TR2",1,40,215,93
"477","TR2",1,41,277,9
"478","TR2",1,42,266,86
"479","TR2",1,51,210,80
"480","TR2",1,59,216,51
"481","TR2",1,110,177,30
"482","TR2",5,4,203,98
"483","TR2",5,5,254,44
"484","TR2",5,35,232,20
"485","TR2",5,36,216,42
"486","TR2",5,37,297,55
"487","TR2",5,38,157,49
"488","TR2",5,39,298,2
"489","TR2",5,40,279,81
"490","TR2",5,41,238,70
"491","TR2",5,42,246,86
"492","TR2",5,51,281,4
"493","TR2",5,59,183,83
"494","TR2",5,110,271,84
"495","TR3",2,4,177,32
"496","TR3",2,5,239,78
"497","TR3",2,35,182,57
"498","TR3",2,36,300,5
"499","TR3",2,37,274,38
"500","TR3",2,38,239,84
"501","TR3",2,39,240,69
"502","TR3",2,40,222,28
"503","TR3",2,41,270,4
"504","TR3",2,42,199,17
"505","TR3",2,51,181,33
"506","TR3",2,59,280,4
"507","TR3",2,110,175,45
"508","TR3",3,4,229,42
"509","TR3",3,5,227,68
"510","TR3",3,35,179,15
"511","TR3",3,36,240,97
"512","TR3",3,37,176,100
"513","TR3",3,38,297,79
"514","TR3",3,39,217,15
"515","TR3",3,40,181,65
"516","TR3",3,41,284,11
"517","TR3",3,42,295,72
"518","TR3",3,51,160,81
"519","TR3",3,59,263,29
"520","TR3",3,110,189,2
"521","TR3",6,4,218,82
"522","TR3",6,5,242,52
"523","TR3",6,35,169,99
"524","TR3",6,36,210,79
"525","TR3",6,37,223,78
"526","TR3",6,38,268,25
"527","TR3",6,39,154,58
"528","TR3",6,40,278,56
"529","TR3",6,41,208,82
"530","TR3",6,42,202,13
"531","TR3",6,51,167,86
"532","TR3",6,59,198,10
"533","TR3",6,110,236,30
"534","TR3",7,4,164,26
"535","TR3",7,5,183,9
"536","TR3",7,35,245,50
"537","TR3",7,36,255,81
"538","TR3",7,37,194,42
"539","TR3",7,38,178,63
"540","TR3",7,39,197,14
"541","TR3",7,40,158,10
"542","TR3",7,41,232,99
"543","TR3",7,42,244,49
"544","TR3",7,51,218,84
"545","TR3",7,59,182,35
"546","TR3",7,110,258,5
"547","TR3",12,4,225,73
"548","TR3",12,5,216,3
"549","TR3",12,35,215,34
"550","TR3",12,36,276,74
"551","TR3",12,37,228,39
"552","TR3",12,38,222,9
"553","TR3",12,39,199,83
"554","TR3",12,40,199,74
"555","TR3",12,41,155,92
"556","TR3",12,42,180,85
"557","TR3",12,51,286,57
"558","TR3",12,59,273,83
"559","TR3",12,110,274,44
"560","TR3",13,4,223,89
"561","TR3",13,5,250,75
"562","TR3",13,35,249,63
"563","TR3",13,36,297,24
"564","TR3",13,37,201,73
"565","TR3",13,38,165,15
"566","TR3",13,39,225,23
"567","TR3",13,40,211,21
"568","TR3",13,41,237,65
"569","TR3",13,42,171,69
"570","TR3",13,51,232,87
"571","TR3",13,59,198,87
"572","TR3",13,110,189,78
"573","TR3",15,4,221,49
"574","TR3",15,5,174,88
"575","TR3",15,35,280,86
"576","TR3",15,36,251,14
"577","TR3",15,37,203,79
"578","TR3",15,38,156,3
"579","TR3",15,39,249,92
"580","TR3",15,40,248,82
"581","TR3",15,41,250,99
"582","TR3",15,42,286,94
"583","TR3",15,51,162,80
"584","TR3",15,59,156,73
"585","TR3",15,110,244,81
"586","TR3",18,4,176,17
"587","TR3",18,5,241,46
"588","TR3",18,35,248,47
"589","TR3",18,36,158,73
"590","TR3",18,37,196,51
"591","TR3",18,38,218,99
"592","TR3",18,39,280,33
"593","TR3",18,40,207,16
"594","TR3",18,41,203,6
"595","TR3",18,42,172,62
"596","TR3",18,51,184,34
"597","TR3",18,59,199,96
"598","TR3",18,110,210,44
"599","TR3",19,4,209,41
"600","TR3",19,5,298,12
"601","TR3",19,35,210,16
"602","TR3",19,36,152,42
"603","TR3",19,37,181,96
"604","TR3",19,38,239,11
"605","TR3",19,39,150,54
"606","TR3",19,40,205,67
"607","TR3",19,41,198,75
"608","TR3",19,42,281,25
"609","TR3",19,51,191,37
"610","TR3",19,59,210,36
"611","TR3",19,110,191,11
"612","TR3",4,4,231,91
"613","TR3",4,5,154,62
"614","TR3",4,35,299,90
"615","TR3",4,36,213,45
"616","TR3",4,37,216,30
"617","TR3",4,38,293,96
"618","TR3",4,39,263,25
"619","TR3",4,40,214,37
"620","TR3",4,41,298,84
"621","TR3",4,42,296,8
"622","TR3",4,51,267,31
"623","TR3",4,59,250,15
"624","TR3",4,110,264,83
"625","TR3",11,4,161,57
"626","TR3",11,5,278,54
"627","TR3",11,35,286,11
"628","TR3",11,36,226,57
"629","TR3",11,37,297,89
"630","TR3",11,38,280,85
"631","TR3",11,39,299,55
"632","TR3",11,40,210,60
"633","TR3",11,41,288,85
"634","TR3",11,42,187,13
"635","TR3",11,51,235,5
"636","TR3",11,59,263,59
"637","TR3",11,110,213,76
"638","TR3",8,4,185,85
"639","TR3",8,5,161,56
"640","TR3",8,35,216,75
"641","TR3",8,36,287,60
"642","TR3",8,37,180,52
"643","TR3",8,38,271,13
"644","TR3",8,39,239,52
"645","TR3",8,40,220,43
"646","TR3",8,41,212,32
"647","TR3",8,42,297,37
"648","TR3",8,51,150,60
"649","TR3",8,59,257,46
"650","TR3",8,110,236,24
"651","TR3",9,4,167,60
"652","TR3",9,5,260,73
"653","TR3",9,35,271,33
"654","TR3",9,36,261,26
"655","TR3",9,37,272,30
"656","TR3",9,38,156,32
"657","TR3",9,39,264,35
"658","TR3",9,40,193,80
"659","TR3",9,41,166,44
"660","TR3",9,42,233,52
"661","TR3",9,51,170,44
"662","TR3",9,59,227,78
"663","TR3",9,110,265,69
"664","TR3",10,4,231,19
"665","TR3",10,5,204,68
"666","TR3",10,35,264,57
"667","TR3",10,36,168,28
"668","TR3",10,37,239,78
"669","TR3",10,38,242,29
"670","TR3",10,39,269,44
"671","TR3",10,40,225,37
"672","TR3",10,41,286,41
"673","TR3",10,42,188,77
"674","TR3",10,51,252,62
"675","TR3",10,59,176,72
"676","TR3",10,110,285,29
"677","TR3",14,4,190,69
"678","TR3",14,5,193,58
"679","TR3",14,35,179,50
"680","TR3",14,36,157,18
"681","TR3",14,37,270,16
"682","TR3",14,38,280,95
"683","TR3",14,39,160,49
"684","TR3",14,40,217,55
"685","TR3",14,41,300,47
"686","TR3",14,42,179,86
"687","TR3",14,51,214,88
"688","TR3",14,59,167,63
"689","TR3",14,110,210,43
"690","TR3",16,4,238,59
"691","TR3",16,5,250,42
"692","TR3",16,35,158,11
"693","TR3",16,36,292,58
"694","TR3",16,37,249,55
"695","TR3",16,38,173,2
"696","TR3",16,39,241,5
"697","TR3",16,40,204,66
"698","TR3",16,41,156,46
"699","TR3",16,42,200,20
"700","TR3",16,51,253,30
"701","TR3",16,59,163,14
"702","TR3",16,110,174,24
"703","TR3",17,4,224,9
"704","TR3",17,5,253,7
"705","TR3",17,35,159,55
"706","TR3",17,36,171,64
"707","TR3",17,37,158,99
"708","TR3",17,38,279,34
"709","TR3",17,39,162,1
"710","TR3",17,40,185,8
"711","TR3",17,41,225,77
"712","TR3",17,42,282,64
"713","TR3",17,51,221,66
"714","TR3",17,59,281,63
"715","TR3",17,110,286,100
"716","TR3",1,4,264,27
"717","TR3",1,5,271,48
"718","TR3",1,35,251,10
"719","TR3",1,36,246,8
"720","TR3",1,37,234,37
"721","TR3",1,38,155,5
"722","TR3",1,39,264,54
"723","TR3",1,40,178,23
"724","TR3",1,41,287,95
"725","TR3",1,42,238,68
"726","TR3",1,51,285,67
"727","TR3",1,59,264,7
"728","TR3",1,110,250,52
"729","TR3",5,4,222,30
"730","TR3",5,5,180,37
"731","TR3",5,35,193,28
"732","TR3",5,36,195,54
"733","TR3",5,37,263,43
"734","TR3",5,38,161,98
"735","TR3",5,39,174,34
"736","TR3",5,40,273,59
"737","TR3",5,41,215,11
"738","TR3",5,42,232,29
"739","TR3",5,51,240,20
"740","TR3",5,59,184,47
"741","TR3",5,110,209,51
"742","TR4",2,4,278,11
"743","TR4",2,5,278,12
"744","TR4",2,35,234,84
"745","TR4",2,36,300,25
"746","TR4",2,37,266,50
"747","TR4",2,38,183,45
"748","TR4",2,39,153,97
"749","TR4",2,40,290,6
"750","TR4",2,41,293,98
"751","TR4",2,42,156,47
"752","TR4",2,51,217,63
"753","TR4",2,59,282,38
"754","TR4",2,110,174,2
"755","TR4",3,4,151,1
"756","TR4",3,5,190,75
"757","TR4",3,35,199,14
"758","TR4",3,36,287,98
"759","TR4",3,37,296,87
"760","TR4",3,38,285,32
"761","TR4",3,39,287,63
"762","TR4",3,40,293,2
"763","TR4",3,41,266,74
"764","TR4",3,42,167,17
"765","TR4",3,51,290,34
"766","TR4",3,59,244,92
"767","TR4",3,110,290,99
"768","TR4",6,4,252,20
"769","TR4",6,5,222,37
"770","TR4",6,35,205,98
"771","TR4",6,36,275,61
"772","TR4",6,37,277,17
"773","TR4",6,38,208,42
"774","TR4",6,39,259,12
"775","TR4",6,40,295,12
"776","TR4",6,41,210,29
"777","TR4",6,42,157,30
"778","TR4",6,51,251,14
"779","TR4",6,59,180,80
"780","TR4",6,110,179,31
"781","TR4",7,4,184,34
"782","TR4",7,5,292,21
"783","TR4",7,35,297,2
"784","TR4",7,36,193,100
"785","TR4",7,37,276,91
"786","TR4",7,38,234,33
"787","TR4",7,39,213,95
"788","TR4",7,40,264,32
"789","TR4",7,41,300,56
"790","TR4",7,42,172,39
"791","TR4",7,51,169,99
"792","TR4",7,59,214,60
"793","TR4",7,110,245,86
"794","TR4",12,4,295,99
"795","TR4",12,5,280,39
"796","TR4",12,35,275,57
"797","TR4",12,36,182,88
"798","TR4",12,37,242,39
"799","TR4",12,38,200,32
"800","TR4",12,39,242,48
"801","TR4",12,40,260,74
"802","TR4",12,41,164,30
"803","TR4",12,42,248,28
"804","TR4",12,51,183,35
"805","TR4",12,59,226,55
"806","TR4",12,110,256,75
"807","TR4",13,4,214,17
"808","TR4",13,5,157,65
"809","TR4",13,35,209,90
"810","TR4",13,36,298,13
"811","TR4",13,37,295,27
"812","TR4",13,38,180,29
"813","TR4",13,39,255,71
"814","TR4",13,40,299,81
"815","TR4",13,41,153,75
"816","TR4",13,42,292,49
"817","TR4",13,51,281,49
"818","TR4",13,59,245,13
"819","TR4",13,110,276,91
"820","TR4",15,4,161,21
"821","TR4",15,5,214,88
"822","TR4",15,35,293,4
"823","TR4",15,36,178,14
"824","TR4",15,37,160,21
"825","TR4",15,38,281,93
"826","TR4",15,39,214,93
"827","TR4",15,40,203,65
"828","TR4",15,41,294,50
"829","TR4",15,42,171,44
"830","TR4",15,51,289,97
"831","TR4",15,59,201,55
"832","TR4",15,110,234,49
"833","TR4",18,4,194,94
"834","TR4",18,5,208,44
"835","TR4",18,35,248,44
"836","TR4",18,36,263,19
"837","TR4",18,37,265,78
"838","TR4",18,38,171,95
"839","TR4",18,39,274,26
"840","TR4",18,40,154,14
"841","TR4",18,41,269,22
"842","TR4",18,42,155,45
"843","TR4",18,51,284,66
"844","TR4",18,59,276,93
"845","TR4",18,110,260,95
"846","TR4",19,4,161,23
"847","TR4",19,5,291,26
"848","TR4",19,35,264,76
"849","TR4",19,36,194,68
"850","TR4",19,37,160,74
"851","TR4",19,38,163,82
"852","TR4",19,39,219,27
"853","TR4",19,40,285,83
"854","TR4",19,41,192,85
"855","TR4",19,42,275,31
"856","TR4",19,51,164,66
"857","TR4",19,59,241,2
"858","TR4",19,110,283,46
"859","TR4",4,4,248,79
"860","TR4",4,5,267,87
"861","TR4",4,35,188,51
"862","TR4",4,36,193,47
"863","TR4",4,37,293,96
"864","TR4",4,38,279,23
"865","TR4",4,39,273,19
"866","TR4",4,40,283,34
"867","TR4",4,41,208,93
"868","TR4",4,42,182,57
"869","TR4",4,51,234,13
"870","TR4",4,59,240,39
"871","TR4",4,110,289,52
"872","TR4",11,4,167,38
"873","TR4",11,5,229,37
"874","TR4",11,35,191,91
"875","TR4",11,36,227,38
"876","TR4",11,37,162,52
"877","TR4",11,38,233,84
"878","TR4",11,39,182,41
"879","TR4",11,40,231,36
"880","TR4",11,41,249,63
"881","TR4",11,42,230,11
"882","TR4",11,51,244,98
"883","TR4",11,59,204,3
"884","TR4",11,110,263,3
"885","TR4",8,4,265,86
"886","TR4",8,5,182,55
"887","TR4",8,35,199,59
"888","TR4",8,36,260,45
"889","TR4",8,37,246,79
"890","TR4",8,38,268,62
"891","TR4",8,39,255,85
"892","TR4",8,40,267,11
"893","TR4",8,41,292,16
"894","TR4",8,42,226,67
"895","TR4",8,51,269,20
"896","TR4",8,59,266,89
"897","TR4",8,110,233,82
"898","TR4",9,4,263,88
"899","TR4",9,5,186,63
"900","TR4",9,35,264,43
"901","TR4",9,36,267,18
"902","TR4",9,37,284,7
"903","TR4",9,38,164,91
"904","TR4",9,39,210,66
"905","TR4",9,40,188,75
"906","TR4",9,41,245,39
"907","TR4",9,42,291,64
"908","TR4",9,51,218,10
"909","TR4",9,59,153,55
"910","TR4",9,110,157,95
"911","TR4",10,4,291,86
"912","TR4",10,5,210,9
"913","TR4",10,35,189,65
"914","TR4",10,36,191,6
"915","TR4",10,37,279,58
"916","TR4",10,38,215,69
"917","TR4",10,39,288,24
"918","TR4",10,40,246,1
"919","TR4",10,41,241,18
"920","TR4",10,42,227,72
"921","TR4",10,51,219,81
"922","TR4",10,59,240,89
"923","TR4",10,110,224,42
"924","TR4",14,4,190,63
"925","TR4",14,5,294,7
"926","TR4",14,35,241,66
"927","TR4",14,36,166,27
"928","TR4",14,37,178,28
"929","TR4",14,38,165,43
"930","TR4",14,39,235,64
