"","regionCode","groupID","indicatorID","N","value"
"517","TR6",19,67,277,49
"518","TR6",19,69,195,70
"519","TR6",19,74,292,81
"520","TR6",19,75,218,68
"521","TR6",4,47,229,46
"522","TR6",4,67,209,79
"523","TR6",4,69,234,10
"524","TR6",4,74,202,13
"525","TR6",4,75,241,18
"526","TR6",11,47,239,54
"527","TR6",11,67,170,66
"528","TR6",11,69,157,69
"529","TR6",11,74,273,92
"530","TR6",11,75,273,25
"531","TR6",8,47,253,33
"532","TR6",8,67,198,43
"533","TR6",8,69,256,44
"534","TR6",8,74,161,56
"535","TR6",8,75,281,40
"536","TR6",9,47,196,72
"537","TR6",9,67,294,64
"538","TR6",9,69,199,98
"539","TR6",9,74,297,61
"540","TR6",9,75,291,14
"541","TR6",10,47,174,48
"542","TR6",10,67,212,52
"543","TR6",10,69,271,18
"544","TR6",10,74,152,60
"545","TR6",10,75,285,87
"546","TR6",14,47,194,29
"547","TR6",14,67,267,40
"548","TR6",14,69,210,37
"549","TR6",14,74,152,85
"550","TR6",14,75,244,58
"551","TR6",16,47,163,19
"552","TR6",16,67,270,75
"553","TR6",16,69,230,94
"554","TR6",16,74,214,90
"555","TR6",16,75,245,90
"556","TR6",17,47,239,10
"557","TR6",17,67,258,54
"558","TR6",17,69,182,2
"559","TR6",17,74,214,23
"560","TR6",17,75,153,32
"561","TR6",1,47,287,96
"562","TR6",1,67,211,61
"563","TR6",1,69,242,34
"564","TR6",1,74,247,77
"565","TR6",1,75,258,27
"566","TR6",5,47,253,61
"567","TR6",5,67,210,31
"568","TR6",5,69,218,77
"569","TR6",5,74,188,15
"570","TR6",5,75,155,48
"571","TR7",2,47,199,34
"572","TR7",2,67,197,77
"573","TR7",2,69,274,96
"574","TR7",2,74,206,45
"575","TR7",2,75,175,95
"576","TR7",3,47,287,10
"577","TR7",3,67,229,69
"578","TR7",3,69,282,38
"579","TR7",3,74,286,81
"580","TR7",3,75,163,1
"581","TR7",6,47,167,23
"582","TR7",6,67,272,3
"583","TR7",6,69,160,27
"584","TR7",6,74,254,63
"585","TR7",6,75,201,64
"586","TR7",7,47,221,9
"587","TR7",7,67,182,21
"588","TR7",7,69,175,80
"589","TR7",7,74,178,22
"590","TR7",7,75,197,41
"591","TR7",12,47,216,92
"592","TR7",12,67,255,39
"593","TR7",12,69,243,21
"594","TR7",12,74,199,16
"595","TR7",12,75,152,49
"596","TR7",13,47,193,65
"597","TR7",13,67,215,39
"598","TR7",13,69,164,37
"599","TR7",13,74,237,54
"600","TR7",13,75,189,41
"601","TR7",15,47,236,64
"602","TR7",15,67,207,12
"603","TR7",15,69,264,34
"604","TR7",15,74,271,77
"605","TR7",15,75,282,99
"606","TR7",18,47,292,96
"607","TR7",18,67,233,14
"608","TR7",18,69,159,34
"609","TR7",18,74,165,42
"610","TR7",18,75,161,51
"611","TR7",19,47,166,42
"612","TR7",19,67,266,23
"613","TR7",19,69,172,13
"614","TR7",19,74,168,43
"615","TR7",19,75,197,56
"616","TR7",4,47,238,33
"617","TR7",4,67,182,77
"618","TR7",4,69,183,23
"619","TR7",4,74,221,1
"620","TR7",4,75,205,1
"621","TR7",11,47,183,45
"622","TR7",11,67,273,25
"623","TR7",11,69,220,89
"624","TR7",11,74,223,36
"625","TR7",11,75,156,40
"626","TR7",8,47,300,99
"627","TR7",8,67,256,64
"628","TR7",8,69,215,15
"629","TR7",8,74,180,52
"630","TR7",8,75,221,63
"631","TR7",9,47,235,82
"632","TR7",9,67,288,35
"633","TR7",9,69,255,8
"634","TR7",9,74,207,96
"635","TR7",9,75,269,57
"636","TR7",10,47,164,68
"637","TR7",10,67,231,88
"638","TR7",10,69,185,65
"639","TR7",10,74,201,54
"640","TR7",10,75,194,86
"641","TR7",14,47,189,87
"642","TR7",14,67,195,9
"643","TR7",14,69,257,29
"644","TR7",14,74,245,45
"645","TR7",14,75,181,15
"646","TR7",16,47,194,7
"647","TR7",16,67,162,81
"648","TR7",16,69,177,41
"649","TR7",16,74,297,44
"650","TR7",16,75,251,70
"651","TR7",17,47,162,57
"652","TR7",17,67,202,27
"653","TR7",17,69,151,70
"654","TR7",17,74,210,90
"655","TR7",17,75,158,71
"656","TR7",1,47,234,71
"657","TR7",1,67,205,14
"658","TR7",1,69,283,1
"659","TR7",1,74,158,33
"660","TR7",1,75,242,50
"661","TR7",5,47,228,77
"662","TR7",5,67,294,75
"663","TR7",5,69,184,16
"664","TR7",5,74,155,91
"665","TR7",5,75,267,22
"666","TR8",2,47,231,43
"667","TR8",2,67,185,1
"668","TR8",2,69,260,63
"669","TR8",2,74,216,2
"670","TR8",2,75,153,56
"671","TR8",3,47,263,82
"672","TR8",3,67,167,85
"673","TR8",3,69,207,100
"674","TR8",3,74,156,17
"675","TR8",3,75,190,72
"676","TR8",6,47,208,96
"677","TR8",6,67,265,95
"678","TR8",6,69,288,77
"679","TR8",6,74,284,57
"680","TR8",6,75,210,76
"681","TR8",7,47,263,79
"682","TR8",7,67,195,51
"683","TR8",7,69,270,76
"684","TR8",7,74,252,15
"685","TR8",7,75,158,72
"686","TR8",12,47,187,76
"687","TR8",12,67,209,58
"688","TR8",12,69,281,6
"689","TR8",12,74,156,99
"690","TR8",12,75,251,1
"691","TR8",13,47,291,10
"692","TR8",13,67,167,40
"693","TR8",13,69,271,74
"694","TR8",13,74,263,52
"695","TR8",13,75,262,97
"696","TR8",15,47,198,40
"697","TR8",15,67,245,24
"698","TR8",15,69,251,77
"699","TR8",15,74,153,79
"700","TR8",15,75,248,10
"701","TR8",18,47,191,64
"702","TR8",18,67,154,46
"703","TR8",18,69,248,14
"704","TR8",18,74,207,48
"705","TR8",18,75,293,93
"706","TR8",19,47,292,87
"707","TR8",19,67,267,53
"708","TR8",19,69,243,95
"709","TR8",19,74,277,5
"710","TR8",19,75,214,100
"711","TR8",4,47,188,93
"712","TR8",4,67,282,4
"713","TR8",4,69,159,96
"714","TR8",4,74,152,36
"715","TR8",4,75,173,2
"716","TR8",11,47,274,1
"717","TR8",11,67,252,59
"718","TR8",11,69,293,36
"719","TR8",11,74,203,62
"720","TR8",11,75,177,49
"721","TR8",8,47,277,26
"722","TR8",8,67,165,17
"723","TR8",8,69,151,72
"724","TR8",8,74,292,62
"725","TR8",8,75,219,28
"726","TR8",9,47,155,88
"727","TR8",9,67,169,89
"728","TR8",9,69,242,37
"729","TR8",9,74,252,80
"730","TR8",9,75,233,35
"731","TR8",10,47,176,59
"732","TR8",10,67,242,65
"733","TR8",10,69,232,16
"734","TR8",10,74,220,45
"735","TR8",10,75,242,4
"736","TR8",14,47,211,25
"737","TR8",14,67,208,30
"738","TR8",14,69,172,13
"739","TR8",14,74,259,78
"740","TR8",14,75,299,57
"741","TR8",16,47,218,45
"742","TR8",16,67,252,16
"743","TR8",16,69,237,88
"744","TR8",16,74,177,39
"745","TR8",16,75,195,54
"746","TR8",17,47,190,22
"747","TR8",17,67,287,38
"748","TR8",17,69,200,30
"749","TR8",17,74,268,75
"750","TR8",17,75,189,78
"751","TR8",1,47,299,79
"752","TR8",1,67,226,16
"753","TR8",1,69,231,38
"754","TR8",1,74,178,28
"755","TR8",1,75,181,58
"756","TR8",5,47,264,82
"757","TR8",5,67,213,37
"758","TR8",5,69,166,27
"759","TR8",5,74,168,25
"760","TR8",5,75,186,7
"761","TR9",2,47,222,95
"762","TR9",2,67,175,53
"763","TR9",2,69,175,70
"764","TR9",2,74,180,71
"765","TR9",2,75,172,16
"766","TR9",3,47,284,73
"767","TR9",3,67,262,26
"768","TR9",3,69,203,4
"769","TR9",3,74,168,23
"770","TR9",3,75,175,9
"771","TR9",6,47,158,28
"772","TR9",6,67,205,16
"773","TR9",6,69,181,95
"774","TR9",6,74,296,41
"775","TR9",6,75,214,36
"776","TR9",7,47,252,92
"777","TR9",7,67,200,94
"778","TR9",7,69,221,7
"779","TR9",7,74,214,68
"780","TR9",7,75,194,32
"781","TR9",12,47,157,4
"782","TR9",12,67,231,7
"783","TR9",12,69,168,61
"784","TR9",12,74,234,20
"785","TR9",12,75,188,55
"786","TR9",13,47,176,26
"787","TR9",13,67,202,99
"788","TR9",13,69,240,42
"789","TR9",13,74,241,53
"790","TR9",13,75,251,6
"791","TR9",15,47,258,35
"792","TR9",15,67,294,26
"793","TR9",15,69,179,84
"794","TR9",15,74,152,6
"795","TR9",15,75,171,65
"796","TR9",18,47,289,93
"797","TR9",18,67,290,22
"798","TR9",18,69,279,65
"799","TR9",18,74,208,43
"800","TR9",18,75,278,5
"801","TR9",19,47,265,50
"802","TR9",19,67,300,25
"803","TR9",19,69,262,58
"804","TR9",19,74,236,86
"805","TR9",19,75,264,64
"806","TR9",4,47,255,90
"807","TR9",4,67,179,33
"808","TR9",4,69,252,96
"809","TR9",4,74,207,91
"810","TR9",4,75,195,45
"811","TR9",11,47,169,19
"812","TR9",11,67,267,16
"813","TR9",11,69,253,37
"814","TR9",11,74,181,33
"815","TR9",11,75,161,55
"816","TR9",8,47,243,52
"817","TR9",8,67,252,45
"818","TR9",8,69,225,75
"819","TR9",8,74,155,22
"820","TR9",8,75,252,52
"821","TR9",9,47,262,59
"822","TR9",9,67,176,49
"823","TR9",9,69,217,100
"824","TR9",9,74,193,43
"825","TR9",9,75,171,15
"826","TR9",10,47,229,17
"827","TR9",10,67,290,80
"828","TR9",10,69,293,75
"829","TR9",10,74,207,97
"830","TR9",10,75,184,75
"831","TR9",14,47,209,17
"832","TR9",14,67,186,28
"833","TR9",14,69,171,88
"834","TR9",14,74,239,4
"835","TR9",14,75,219,1
"836","TR9",16,47,236,72
"837","TR9",16,67,198,94
"838","TR9",16,69,171,72
"839","TR9",16,74,222,67
"840","TR9",16,75,278,59
"841","TR9",17,47,152,23
"842","TR9",17,67,278,15
"843","TR9",17,69,202,10
"844","TR9",17,74,253,70
"845","TR9",17,75,175,38
"846","TR9",1,47,210,65
"847","TR9",1,67,171,81
"848","TR9",1,69,159,59
"849","TR9",1,74,287,51
"850","TR9",1,75,187,69
"851","TR9",5,47,183,4
"852","TR9",5,67,229,69
"853","TR9",5,69,178,76
"854","TR9",5,74,177,78
"855","TR9",5,75,217,10
"856","TRA",2,47,293,33
"857","TRA",2,67,201,44
"858","TRA",2,69,277,61
"859","TRA",2,74,210,56
"860","TRA",2,75,188,77
"861","TRA",3,47,176,58
"862","TRA",3,67,160,23
"863","TRA",3,69,187,50
"864","TRA",3,74,207,18
"865","TRA",3,75,174,64
"866","TRA",6,47,214,27
"867","TRA",6,67,241,9
"868","TRA",6,69,238,81
"869","TRA",6,74,210,24
"870","TRA",6,75,228,27
"871","TRA",7,47,263,21
"872","TRA",7,67,156,51
"873","TRA",7,69,274,51
"874","TRA",7,74,158,33
"875","TRA",7,75,171,91
"876","TRA",12,47,299,30
"877","TRA",12,67,257,21
"878","TRA",12,69,150,56
"879","TRA",12,74,269,57
"880","TRA",12,75,221,71
"881","TRA",13,47,245,11
"882","TRA",13,67,230,87
"883","TRA",13,69,164,23
"884","TRA",13,74,253,99
"885","TRA",13,75,173,75
"886","TRA",15,47,260,12
"887","TRA",15,67,289,63
"888","TRA",15,69,174,54
"889","TRA",15,74,229,2
"890","TRA",15,75,296,71
"891","TRA",18,47,196,77
"892","TRA",18,67,272,16
"893","TRA",18,69,155,4
"894","TRA",18,74,249,30
"895","TRA",18,75,267,26
"896","TRA",19,47,270,49
"897","TRA",19,67,282,67
"898","TRA",19,69,222,10
"899","TRA",19,74,236,55
"900","TRA",19,75,243,55
"901","TRA",4,47,172,96
"902","TRA",4,67,226,86
"903","TRA",4,69,150,14
"904","TRA",4,74,233,28
"905","TRA",4,75,243,23
"906","TRA",11,47,256,21
"907","TRA",11,67,216,76
"908","TRA",11,69,199,89
"909","TRA",11,74,192,61
"910","TRA",11,75,151,36
"911","TRA",8,47,278,72
"912","TRA",8,67,205,30
"913","TRA",8,69,239,90
"914","TRA",8,74,233,92
"915","TRA",8,75,234,10
"916","TRA",9,47,247,64
"917","TRA",9,67,237,6
"918","TRA",9,69,245,60
"919","TRA",9,74,194,65
"920","TRA",9,75,299,4
"921","TRA",10,47,266,8
"922","TRA",10,67,289,85
"923","TRA",10,69,179,79
"924","TRA",10,74,182,67
"925","TRA",10,75,288,61
"926","TRA",14,47,259,35
"927","TRA",14,67,219,82
"928","TRA",14,69,204,99
"929","TRA",14,74,192,98
"930","TRA",14,75,193,55
