"","regionCode","groupID","indicatorID","N","value"
"170","TR1",10,4,243,31
"171","TR1",10,5,199,72
"172","TR1",10,35,176,51
"173","TR1",10,36,249,79
"174","TR1",10,37,199,71
"175","TR1",10,38,175,35
"176","TR1",10,39,226,47
"177","TR1",10,40,285,77
"178","TR1",10,41,234,11
"179","TR1",10,42,178,3
"180","TR1",10,51,275,96
"181","TR1",10,59,274,50
"182","TR1",10,110,287,93
"183","TR1",14,4,201,12
"184","TR1",14,5,278,76
"185","TR1",14,35,261,88
"186","TR1",14,36,245,74
"187","TR1",14,37,289,93
"188","TR1",14,38,211,2
"189","TR1",14,39,168,51
"190","TR1",14,40,227,31
"191","TR1",14,41,174,24
"192","TR1",14,42,156,56
"193","TR1",14,51,289,94
"194","TR1",14,59,209,37
"195","TR1",14,110,155,13
"196","TR1",16,4,221,68
"197","TR1",16,5,236,22
"198","TR1",16,35,275,51
"199","TR1",16,36,247,23
"200","TR1",16,37,245,87
"201","TR1",16,38,158,86
"202","TR1",16,39,224,25
"203","TR1",16,40,241,34
"204","TR1",16,41,188,24
"205","TR1",16,42,225,79
"206","TR1",16,51,190,56
"207","TR1",16,59,296,9
"208","TR1",16,110,226,19
"209","TR1",17,4,285,10
"210","TR1",17,5,253,33
"211","TR1",17,35,238,54
"212","TR1",17,36,160,29
"213","TR1",17,37,176,60
"214","TR1",17,38,227,94
"215","TR1",17,39,232,48
"216","TR1",17,40,273,68
"217","TR1",17,41,247,71
"218","TR1",17,42,201,68
"219","TR1",17,51,297,16
"220","TR1",17,59,261,12
"221","TR1",17,110,292,14
"222","TR1",1,4,251,80
"223","TR1",1,5,202,63
"224","TR1",1,35,196,11
"225","TR1",1,36,237,8
"226","TR1",1,37,186,39
"227","TR1",1,38,184,95
"228","TR1",1,39,250,57
"229","TR1",1,40,287,98
"230","TR1",1,41,229,10
"231","TR1",1,42,185,62
"232","TR1",1,51,282,73
"233","TR1",1,59,198,51
"234","TR1",1,110,234,59
"235","TR1",5,4,248,51
"236","TR1",5,5,206,97
"237","TR1",5,35,258,7
"238","TR1",5,36,190,71
"239","TR1",5,37,242,94
"240","TR1",5,38,151,55
"241","TR1",5,39,196,74
"242","TR1",5,40,258,74
"243","TR1",5,41,285,68
"244","TR1",5,42,208,94
"245","TR1",5,51,272,33
"246","TR1",5,59,159,11
"247","TR1",5,110,213,75
"248","TR2",2,4,294,79
"249","TR2",2,5,153,14
"250","TR2",2,35,169,78
"251","TR2",2,36,194,21
"252","TR2",2,37,194,25
"253","TR2",2,38,197,17
"254","TR2",2,39,276,98
"255","TR2",2,40,281,27
"256","TR2",2,41,211,7
"257","TR2",2,42,150,4
"258","TR2",2,51,197,54
"259","TR2",2,59,288,64
"260","TR2",2,110,272,52
"261","TR2",3,4,210,79
"262","TR2",3,5,258,75
"263","TR2",3,35,293,72
"264","TR2",3,36,299,24
"265","TR2",3,37,243,79
"266","TR2",3,38,197,62
"267","TR2",3,39,204,28
"268","TR2",3,40,244,41
"269","TR2",3,41,296,43
"270","TR2",3,42,152,39
"271","TR2",3,51,209,50
"272","TR2",3,59,159,90
"273","TR2",3,110,195,67
"274","TR2",6,4,225,15
"275","TR2",6,5,210,98
"276","TR2",6,35,284,36
"277","TR2",6,36,219,49
"278","TR2",6,37,287,93
"279","TR2",6,38,241,42
"280","TR2",6,39,255,78
"281","TR2",6,40,217,90
"282","TR2",6,41,165,99
"283","TR2",6,42,233,31
"284","TR2",6,51,223,6
"285","TR2",6,59,192,30
"286","TR2",6,110,257,35
"287","TR2",7,4,238,86
"288","TR2",7,5,236,70
"289","TR2",7,35,232,39
"290","TR2",7,36,203,30
"291","TR2",7,37,186,93
"292","TR2",7,38,243,89
"293","TR2",7,39,240,66
"294","TR2",7,40,294,11
"295","TR2",7,41,182,95
"296","TR2",7,42,244,3
"297","TR2",7,51,261,100
"298","TR2",7,59,181,53
"299","TR2",7,110,157,52
"300","TR2",12,4,272,3
"301","TR2",12,5,218,15
"302","TR2",12,35,210,29
"303","TR2",12,36,203,40
"304","TR2",12,37,177,38
"305","TR2",12,38,163,53
"306","TR2",12,39,262,71
"307","TR2",12,40,281,19
"308","TR2",12,41,165,12
"309","TR2",12,42,211,52
"310","TR2",12,51,176,87
"311","TR2",12,59,169,25
"312","TR2",12,110,213,12
"313","TR2",13,4,264,38
"314","TR2",13,5,208,38
"315","TR2",13,35,178,47
"316","TR2",13,36,157,21
"317","TR2",13,37,201,85
"318","TR2",13,38,160,4
"319","TR2",13,39,246,92
"320","TR2",13,40,219,26
"321","TR2",13,41,223,16
"322","TR2",13,42,227,35
"323","TR2",13,51,188,49
"324","TR2",13,59,196,79
"325","TR2",13,110,228,61
"326","TR2",15,4,209,57
"327","TR2",15,5,297,29
"328","TR2",15,35,255,47
"329","TR2",15,36,299,32
"330","TR2",15,37,170,94
"331","TR2",15,38,163,58
"332","TR2",15,39,233,13
"333","TR2",15,40,196,38
"334","TR2",15,41,204,6
"335","TR2",15,42,217,12
"336","TR2",15,51,182,16
"337","TR2",15,59,220,82
"338","TR2",15,110,184,82
"339","TR2",18,4,279,96
"340","TR2",18,5,154,31
"341","TR2",18,35,271,24
"342","TR2",18,36,277,26
"343","TR2",18,37,267,58
"344","TR2",18,38,242,97
"345","TR2",18,39,230,45
"346","TR2",18,40,253,88
"347","TR2",18,41,175,58
"348","TR2",18,42,271,64
"349","TR2",18,51,167,51
"350","TR2",18,59,152,68
"351","TR2",18,110,159,55
"352","TR2",19,4,276,59
"353","TR2",19,5,258,44
"354","TR2",19,35,267,39
"355","TR2",19,36,265,77
"356","TR2",19,37,185,20
"357","TR2",19,38,177,46
"358","TR2",19,39,293,99
"359","TR2",19,40,164,13
"360","TR2",19,41,244,69
"361","TR2",19,42,225,35
"362","TR2",19,51,220,70
"363","TR2",19,59,253,32
"364","TR2",19,110,292,50
"365","TR2",4,4,206,26
"366","TR2",4,5,213,9
"367","TR2",4,35,152,7
"368","TR2",4,36,187,49
"369","TR2",4,37,219,6
"370","TR2",4,38,198,40
"371","TR2",4,39,250,8
"372","TR2",4,40,298,36
"373","TR2",4,41,284,97
"374","TR2",4,42,175,1
"375","TR2",4,51,204,60
"376","TR2",4,59,177,83
"377","TR2",4,110,211,18
"378","TR2",11,4,281,45
"379","TR2",11,5,179,7
"380","TR2",11,35,277,85
"381","TR2",11,36,207,51
"382","TR2",11,37,191,62
"383","TR2",11,38,256,73
"384","TR2",11,39,267,88
"385","TR2",11,40,168,14
"386","TR2",11,41,250,97
"387","TR2",11,42,232,68
"388","TR2",11,51,173,3
"389","TR2",11,59,266,82
"390","TR2",11,110,177,39
"391","TR2",8,4,219,79
"392","TR2",8,5,171,31
"393","TR2",8,35,196,26
"394","TR2",8,36,179,33
"395","TR2",8,37,292,6
"396","TR2",8,38,154,12
"397","TR2",8,39,237,82
"398","TR2",8,40,257,90
"399","TR2",8,41,196,76
"400","TR2",8,42,273,20
"401","TR2",8,51,197,54
"402","TR2",8,59,196,85
"403","TR2",8,110,260,37
"404","TR2",9,4,160,4
"405","TR2",9,5,218,64
"406","TR2",9,35,229,28
"407","TR2",9,36,208,81
"408","TR2",9,37,260,32
"409","TR2",9,38,158,74
"410","TR2",9,39,184,44
"411","TR2",9,40,274,85
"412","TR2",9,41,223,47
"413","TR2",9,42,174,36
"414","TR2",9,51,293,92
"415","TR2",9,59,197,9
"416","TR2",9,110,252,46
"417","TR2",10,4,244,75
"418","TR2",10,5,253,69
"419","TR2",10,35,169,86
"420","TR2",10,36,230,32
"421","TR2",10,37,274,20
"422","TR2",10,38,224,92
"423","TR2",10,39,160,66
"424","TR2",10,40,243,43
"425","TR2",10,41,219,77
"426","TR2",10,42,270,38
"427","TR2",10,51,168,4
"428","TR2",10,59,183,34
"429","TR2",10,110,162,37
"430","TR2",14,4,161,64
"431","TR2",14,5,261,1
"432","TR2",14,35,194,81
"433","TR2",14,36,295,23
"434","TR2",14,37,206,7
"435","TR2",14,38,160,22
"436","TR2",14,39,226,71
"437","TR2",14,40,230,42
"438","TR2",14,41,244,18
"439","TR2",14,42,240,75
"440","TR2",14,51,242,85
"441","TR2",14,59,227,90
"442","TR2",14,110,282,43
"443","TR2",16,4,296,59
"444","TR2",16,5,280,37
"445","TR2",16,35,292,36
"446","TR2",16,36,202,40
"447","TR2",16,37,185,7
"448","TR2",16,38,248,81
"449","TR2",16,39,257,27
"450","TR2",16,40,152,14
"451","TR2",16,41,170,94
"452","TR2",16,42,234,91
"453","TR2",16,51,231,80
"454","TR2",16,59,245,5
"455","TR2",16,110,286,72
"456","TR2",17,4,221,29
"457","TR2",17,5,249,42
"458","TR2",17,35,290,83
"459","TR2",17,36,286,57
"460","TR2",17,37,188,79
"461","TR2",17,38,205,76
"462","TR2",17,39,154,95
"463","TR2",17,40,243,23
"464","TR2",17,41,166,29
"465","TR2",17,42,154,34
"466","TR2",17,51,208,70
"467","TR2",17,59,206,19
"468","TR2",17,110,160,21
"469","TR2",1,4,231,78
"470","TR2",1,5,175,20
"471","TR2",1,35,280,29
"472","TR2",1,36,246,14
"473","TR2",1,37,255,89
"474","TR2",1,38,291,72
"475","TR2",1,39,192,46
"476","TR2",1,40,245,92
"477","TR2",1,41,191,28
"478","TR2",1,42,245,34
"479","TR2",1,51,260,85
"480","TR2",1,59,172,38
"481","TR2",1,110,246,58
"482","TR2",5,4,209,79
"483","TR2",5,5,271,49
"484","TR2",5,35,210,21
"485","TR2",5,36,283,25
"486","TR2",5,37,241,8
"487","TR2",5,38,258,27
"488","TR2",5,39,190,65
"489","TR2",5,40,186,42
"490","TR2",5,41,247,81
"491","TR2",5,42,283,7
"492","TR2",5,51,202,23
"493","TR2",5,59,173,81
"494","TR2",5,110,179,67
"495","TR3",2,4,264,91
"496","TR3",2,5,293,49
"497","TR3",2,35,291,10
"498","TR3",2,36,225,91
"499","TR3",2,37,191,86
"500","TR3",2,38,249,1
"501","TR3",2,39,277,32
"502","TR3",2,40,201,96
"503","TR3",2,41,292,45
"504","TR3",2,42,228,51
"505","TR3",2,51,180,73
"506","TR3",2,59,271,24
"507","TR3",2,110,300,1
"508","TR3",3,4,286,55
"509","TR3",3,5,288,71
"510","TR3",3,35,211,73
"511","TR3",3,36,279,56
"512","TR3",3,37,226,93
"513","TR3",3,38,156,70
"514","TR3",3,39,250,1
"515","TR3",3,40,261,14
"516","TR3",3,41,228,95
"517","TR3",3,42,211,78
"518","TR3",3,51,270,92
"519","TR3",3,59,255,58
"520","TR3",3,110,248,78
"521","TR3",6,4,278,17
"522","TR3",6,5,299,97
"523","TR3",6,35,189,55
"524","TR3",6,36,226,67
"525","TR3",6,37,218,11
"526","TR3",6,38,185,46
"527","TR3",6,39,257,92
"528","TR3",6,40,205,83
"529","TR3",6,41,241,47
"530","TR3",6,42,300,85
"531","TR3",6,51,272,84
"532","TR3",6,59,151,7
"533","TR3",6,110,157,8
"534","TR3",7,4,228,20
"535","TR3",7,5,271,79
"536","TR3",7,35,153,69
"537","TR3",7,36,213,49
"538","TR3",7,37,240,79
"539","TR3",7,38,206,33
"540","TR3",7,39,181,74
"541","TR3",7,40,299,54
"542","TR3",7,41,217,79
"543","TR3",7,42,210,93
"544","TR3",7,51,261,89
"545","TR3",7,59,163,10
"546","TR3",7,110,185,27
"547","TR3",12,4,244,77
"548","TR3",12,5,264,40
"549","TR3",12,35,201,76
"550","TR3",12,36,246,45
"551","TR3",12,37,240,69
"552","TR3",12,38,245,69
"553","TR3",12,39,281,81
"554","TR3",12,40,242,48
"555","TR3",12,41,285,36
"556","TR3",12,42,290,22
"557","TR3",12,51,220,84
"558","TR3",12,59,193,93
"559","TR3",12,110,173,76
"560","TR3",13,4,294,34
"561","TR3",13,5,162,55
"562","TR3",13,35,296,5
"563","TR3",13,36,299,10
"564","TR3",13,37,278,47
"565","TR3",13,38,216,63
"566","TR3",13,39,157,13
"567","TR3",13,40,203,75
"568","TR3",13,41,261,40
"569","TR3",13,42,279,24
"570","TR3",13,51,224,88
"571","TR3",13,59,212,19
"572","TR3",13,110,195,8
"573","TR3",15,4,193,27
"574","TR3",15,5,188,88
"575","TR3",15,35,275,12
"576","TR3",15,36,210,57
"577","TR3",15,37,292,76
"578","TR3",15,38,189,80
"579","TR3",15,39,194,25
"580","TR3",15,40,175,56
"581","TR3",15,41,234,34
"582","TR3",15,42,277,25
"583","TR3",15,51,270,12
"584","TR3",15,59,194,31
"585","TR3",15,110,223,8
"586","TR3",18,4,280,100
"587","TR3",18,5,209,81
"588","TR3",18,35,166,45
"589","TR3",18,36,250,80
"590","TR3",18,37,272,73
"591","TR3",18,38,226,49
"592","TR3",18,39,199,24
"593","TR3",18,40,240,79
"594","TR3",18,41,272,30
"595","TR3",18,42,187,20
"596","TR3",18,51,191,24
"597","TR3",18,59,218,79
"598","TR3",18,110,227,97
"599","TR3",19,4,262,60
"600","TR3",19,5,201,52
"601","TR3",19,35,203,32
"602","TR3",19,36,232,50
"603","TR3",19,37,181,13
"604","TR3",19,38,249,54
"605","TR3",19,39,172,49
"606","TR3",19,40,152,71
"607","TR3",19,41,231,84
"608","TR3",19,42,215,15
"609","TR3",19,51,287,42
"610","TR3",19,59,264,21
"611","TR3",19,110,273,43
"612","TR3",4,4,191,92
"613","TR3",4,5,206,15
"614","TR3",4,35,167,30
"615","TR3",4,36,172,64
"616","TR3",4,37,205,61
"617","TR3",4,38,256,98
"618","TR3",4,39,151,51
"619","TR3",4,40,156,91
"620","TR3",4,41,197,74
"621","TR3",4,42,220,14
"622","TR3",4,51,241,89
"623","TR3",4,59,232,7
"624","TR3",4,110,266,12
"625","TR3",11,4,151,77
"626","TR3",11,5,152,10
"627","TR3",11,35,261,69
"628","TR3",11,36,217,100
"629","TR3",11,37,272,64
"630","TR3",11,38,245,84
"631","TR3",11,39,282,62
"632","TR3",11,40,203,35
"633","TR3",11,41,165,40
"634","TR3",11,42,274,14
"635","TR3",11,51,230,47
"636","TR3",11,59,196,9
"637","TR3",11,110,286,94
"638","TR3",8,4,186,63
"639","TR3",8,5,237,43
"640","TR3",8,35,205,54
"641","TR3",8,36,169,10
"642","TR3",8,37,261,98
"643","TR3",8,38,153,15
"644","TR3",8,39,218,49
"645","TR3",8,40,151,54
"646","TR3",8,41,292,93
"647","TR3",8,42,177,46
"648","TR3",8,51,207,33
"649","TR3",8,59,171,17
"650","TR3",8,110,240,66
"651","TR3",9,4,257,50
"652","TR3",9,5,281,68
"653","TR3",9,35,268,28
"654","TR3",9,36,268,12
"655","TR3",9,37,238,11
"656","TR3",9,38,184,21
"657","TR3",9,39,287,41
"658","TR3",9,40,297,26
"659","TR3",9,41,291,62
"660","TR3",9,42,240,97
"661","TR3",9,51,229,3
"662","TR3",9,59,160,33
"663","TR3",9,110,297,74
"664","TR3",10,4,184,21
"665","TR3",10,5,166,58
"666","TR3",10,35,274,41
"667","TR3",10,36,264,11
"668","TR3",10,37,211,44
"669","TR3",10,38,285,75
"670","TR3",10,39,295,57
"671","TR3",10,40,200,28
"672","TR3",10,41,260,87
"673","TR3",10,42,229,51
"674","TR3",10,51,193,100
"675","TR3",10,59,267,16
"676","TR3",10,110,190,20
"677","TR3",14,4,235,19
"678","TR3",14,5,234,25
"679","TR3",14,35,233,5
"680","TR3",14,36,220,51
"681","TR3",14,37,222,27
"682","TR3",14,38,224,69
"683","TR3",14,39,193,30
"684","TR3",14,40,266,8
"685","TR3",14,41,262,26
"686","TR3",14,42,284,63
"687","TR3",14,51,249,6
"688","TR3",14,59,275,92
"689","TR3",14,110,170,88
"690","TR3",16,4,184,83
"691","TR3",16,5,286,44
"692","TR3",16,35,217,93
"693","TR3",16,36,213,99
"694","TR3",16,37,229,96
"695","TR3",16,38,167,56
"696","TR3",16,39,283,77
"697","TR3",16,40,151,9
"698","TR3",16,41,163,29
"699","TR3",16,42,204,69
"700","TR3",16,51,233,99
"701","TR3",16,59,189,58
"702","TR3",16,110,193,35
"703","TR3",17,4,160,81
"704","TR3",17,5,189,17
"705","TR3",17,35,199,65
"706","TR3",17,36,265,36
"707","TR3",17,37,296,32
"708","TR3",17,38,167,39
"709","TR3",17,39,238,21
"710","TR3",17,40,266,50
"711","TR3",17,41,257,62
"712","TR3",17,42,160,68
"713","TR3",17,51,176,70
"714","TR3",17,59,245,99
"715","TR3",17,110,205,10
"716","TR3",1,4,268,97
"717","TR3",1,5,286,23
"718","TR3",1,35,249,6
"719","TR3",1,36,287,26
"720","TR3",1,37,235,42
"721","TR3",1,38,252,79
"722","TR3",1,39,246,76
"723","TR3",1,40,239,9
"724","TR3",1,41,260,2
"725","TR3",1,42,198,61
"726","TR3",1,51,192,96
"727","TR3",1,59,175,37
"728","TR3",1,110,266,7
"729","TR3",5,4,188,69
"730","TR3",5,5,275,56
"731","TR3",5,35,300,25
"732","TR3",5,36,161,53
"733","TR3",5,37,236,40
"734","TR3",5,38,229,94
"735","TR3",5,39,290,49
"736","TR3",5,40,156,1
"737","TR3",5,41,239,42
"738","TR3",5,42,220,1
"739","TR3",5,51,189,21
"740","TR3",5,59,176,25
"741","TR3",5,110,221,85
"742","TR4",2,4,230,38
"743","TR4",2,5,206,11
"744","TR4",2,35,222,66
"745","TR4",2,36,238,8
"746","TR4",2,37,298,18
"747","TR4",2,38,210,91
"748","TR4",2,39,194,100
"749","TR4",2,40,264,85
"750","TR4",2,41,195,29
"751","TR4",2,42,161,92
"752","TR4",2,51,268,4
"753","TR4",2,59,297,18
"754","TR4",2,110,297,20
"755","TR4",3,4,246,3
"756","TR4",3,5,270,35
"757","TR4",3,35,208,79
"758","TR4",3,36,191,77
"759","TR4",3,37,242,79
"760","TR4",3,38,253,63
"761","TR4",3,39,160,15
"762","TR4",3,40,197,91
"763","TR4",3,41,199,34
"764","TR4",3,42,228,29
"765","TR4",3,51,275,17
"766","TR4",3,59,266,60
"767","TR4",3,110,253,23
"768","TR4",6,4,189,97
"769","TR4",6,5,287,24
"770","TR4",6,35,193,25
"771","TR4",6,36,213,7
"772","TR4",6,37,291,65
"773","TR4",6,38,191,47
"774","TR4",6,39,293,5
"775","TR4",6,40,262,10
"776","TR4",6,41,255,76
"777","TR4",6,42,274,57
"778","TR4",6,51,298,31
"779","TR4",6,59,255,45
"780","TR4",6,110,250,39
"781","TR4",7,4,271,80
"782","TR4",7,5,176,77
"783","TR4",7,35,199,16
"784","TR4",7,36,265,35
"785","TR4",7,37,168,5
"786","TR4",7,38,210,24
"787","TR4",7,39,268,56
"788","TR4",7,40,257,46
"789","TR4",7,41,274,85
"790","TR4",7,42,188,46
"791","TR4",7,51,295,2
"792","TR4",7,59,200,1
"793","TR4",7,110,187,61
"794","TR4",12,4,247,78
"795","TR4",12,5,218,80
"796","TR4",12,35,292,31
"797","TR4",12,36,216,43
"798","TR4",12,37,246,83
"799","TR4",12,38,227,92
"800","TR4",12,39,161,19
"801","TR4",12,40,255,2
"802","TR4",12,41,223,31
"803","TR4",12,42,282,38
"804","TR4",12,51,261,6
"805","TR4",12,59,233,49
"806","TR4",12,110,179,51
"807","TR4",13,4,295,81
"808","TR4",13,5,285,64
"809","TR4",13,35,181,39
"810","TR4",13,36,179,52
"811","TR4",13,37,285,64
"812","TR4",13,38,285,80
"813","TR4",13,39,197,82
"814","TR4",13,40,234,9
"815","TR4",13,41,256,53
"816","TR4",13,42,215,41
"817","TR4",13,51,166,24
"818","TR4",13,59,290,100
"819","TR4",13,110,253,30
"820","TR4",15,4,172,9
"821","TR4",15,5,157,3
"822","TR4",15,35,176,43
"823","TR4",15,36,181,83
"824","TR4",15,37,191,50
"825","TR4",15,38,200,60
"826","TR4",15,39,179,41
"827","TR4",15,40,283,19
"828","TR4",15,41,210,32
"829","TR4",15,42,267,83
"830","TR4",15,51,293,70
"831","TR4",15,59,290,39
"832","TR4",15,110,217,38
"833","TR4",18,4,269,36
"834","TR4",18,5,210,24
"835","TR4",18,35,254,74
"836","TR4",18,36,230,96
"837","TR4",18,37,217,44
"838","TR4",18,38,229,75
"839","TR4",18,39,273,44
"840","TR4",18,40,299,91
"841","TR4",18,41,154,85
"842","TR4",18,42,193,41
"843","TR4",18,51,253,69
"844","TR4",18,59,240,76
"845","TR4",18,110,174,59
"846","TR4",19,4,232,26
"847","TR4",19,5,258,1
"848","TR4",19,35,286,38
"849","TR4",19,36,244,38
"850","TR4",19,37,221,5
"851","TR4",19,38,285,74
"852","TR4",19,39,176,46
"853","TR4",19,40,278,77
"854","TR4",19,41,166,55
"855","TR4",19,42,226,11
"856","TR4",19,51,222,80
"857","TR4",19,59,287,78
"858","TR4",19,110,207,91
"859","TR4",4,4,185,3
"860","TR4",4,5,211,53
"861","TR4",4,35,274,44
"862","TR4",4,36,253,23
"863","TR4",4,37,272,9
"864","TR4",4,38,293,12
"865","TR4",4,39,182,83
"866","TR4",4,40,295,74
"867","TR4",4,41,228,45
"868","TR4",4,42,285,83
"869","TR4",4,51,156,40
"870","TR4",4,59,224,21
"871","TR4",4,110,237,18
"872","TR4",11,4,209,82
"873","TR4",11,5,248,99
"874","TR4",11,35,189,98
"875","TR4",11,36,216,54
"876","TR4",11,37,257,24
"877","TR4",11,38,266,27
"878","TR4",11,39,204,23
"879","TR4",11,40,286,19
"880","TR4",11,41,161,36
"881","TR4",11,42,204,73
"882","TR4",11,51,173,70
"883","TR4",11,59,214,63
"884","TR4",11,110,253,5
"885","TR4",8,4,180,21
"886","TR4",8,5,270,9
"887","TR4",8,35,174,26
"888","TR4",8,36,269,47
"889","TR4",8,37,288,19
"890","TR4",8,38,264,6
"891","TR4",8,39,200,26
"892","TR4",8,40,228,86
"893","TR4",8,41,164,35
"894","TR4",8,42,244,78
"895","TR4",8,51,186,98
"896","TR4",8,59,176,97
"897","TR4",8,110,256,56
"898","TR4",9,4,248,46
"899","TR4",9,5,247,86
"900","TR4",9,35,174,81
"901","TR4",9,36,217,74
"902","TR4",9,37,150,24
"903","TR4",9,38,274,17
"904","TR4",9,39,207,10
"905","TR4",9,40,190,41
"906","TR4",9,41,236,50
"907","TR4",9,42,248,98
"908","TR4",9,51,220,25
"909","TR4",9,59,245,82
"910","TR4",9,110,167,57
"911","TR4",10,4,252,17
"912","TR4",10,5,249,84
"913","TR4",10,35,211,10
"914","TR4",10,36,179,26
"915","TR4",10,37,202,34
"916","TR4",10,38,284,72
"917","TR4",10,39,271,19
"918","TR4",10,40,287,34
"919","TR4",10,41,249,15
"920","TR4",10,42,213,23
"921","TR4",10,51,285,89
"922","TR4",10,59,163,56
"923","TR4",10,110,223,79
"924","TR4",14,4,298,82
"925","TR4",14,5,197,55
"926","TR4",14,35,181,46
"927","TR4",14,36,211,91
"928","TR4",14,37,185,66
"929","TR4",14,38,200,90
"930","TR4",14,39,252,37
