"","regionCode","groupID","indicatorID","N","value"
"293","TR4",3,91,222,73
"294","TR4",3,92,225,88
"295","TR4",3,93,173,50
"296","TR4",6,73,276,49
"297","TR4",6,76,275,89
"298","TR4",6,91,241,96
"299","TR4",6,92,283,2
"300","TR4",6,93,167,95
"301","TR4",7,73,236,11
"302","TR4",7,76,248,95
"303","TR4",7,91,177,7
"304","TR4",7,92,224,83
"305","TR4",7,93,154,85
"306","TR4",12,73,170,99
"307","TR4",12,76,295,88
"308","TR4",12,91,177,6
"309","TR4",12,92,243,34
"310","TR4",12,93,199,39
"311","TR4",13,73,150,97
"312","TR4",13,76,227,27
"313","TR4",13,91,234,28
"314","TR4",13,92,170,72
"315","TR4",13,93,233,68
"316","TR4",15,73,256,43
"317","TR4",15,76,156,40
"318","TR4",15,91,205,18
"319","TR4",15,92,213,66
"320","TR4",15,93,266,18
"321","TR4",18,73,247,59
"322","TR4",18,76,283,45
"323","TR4",18,91,296,17
"324","TR4",18,92,259,45
"325","TR4",18,93,165,13
"326","TR4",19,73,230,32
"327","TR4",19,76,270,3
"328","TR4",19,91,158,18
"329","TR4",19,92,167,28
"330","TR4",19,93,248,63
"331","TR4",4,73,287,66
"332","TR4",4,76,196,22
"333","TR4",4,91,251,37
"334","TR4",4,92,228,99
"335","TR4",4,93,163,89
"336","TR4",11,73,167,24
"337","TR4",11,76,218,33
"338","TR4",11,91,216,87
"339","TR4",11,92,287,47
"340","TR4",11,93,229,8
"341","TR4",8,73,273,23
"342","TR4",8,76,158,46
"343","TR4",8,91,289,15
"344","TR4",8,92,178,28
"345","TR4",8,93,225,78
"346","TR4",9,73,200,20
"347","TR4",9,76,238,40
"348","TR4",9,91,300,57
"349","TR4",9,92,235,21
"350","TR4",9,93,154,51
"351","TR4",10,73,284,20
"352","TR4",10,76,268,98
"353","TR4",10,91,164,83
"354","TR4",10,92,267,52
"355","TR4",10,93,258,45
"356","TR4",14,73,233,2
"357","TR4",14,76,251,90
"358","TR4",14,91,284,52
"359","TR4",14,92,207,85
"360","TR4",14,93,209,77
"361","TR4",16,73,214,30
"362","TR4",16,76,282,96
"363","TR4",16,91,166,98
"364","TR4",16,92,195,53
"365","TR4",16,93,160,33
"366","TR4",17,73,298,45
"367","TR4",17,76,265,28
"368","TR4",17,91,156,61
"369","TR4",17,92,159,49
"370","TR4",17,93,246,22
"371","TR4",1,73,215,37
"372","TR4",1,76,222,2
"373","TR4",1,91,256,51
"374","TR4",1,92,210,44
"375","TR4",1,93,291,96
"376","TR4",5,73,256,98
"377","TR4",5,76,281,38
"378","TR4",5,91,257,34
"379","TR4",5,92,234,64
"380","TR4",5,93,164,63
"381","TR5",2,73,196,38
"382","TR5",2,76,230,31
"383","TR5",2,91,183,3
"384","TR5",2,92,261,97
"385","TR5",2,93,215,77
"386","TR5",3,73,268,56
"387","TR5",3,76,159,15
"388","TR5",3,91,223,19
"389","TR5",3,92,161,11
"390","TR5",3,93,160,47
"391","TR5",6,73,247,57
"392","TR5",6,76,251,77
"393","TR5",6,91,241,75
"394","TR5",6,92,260,41
"395","TR5",6,93,289,59
"396","TR5",7,73,199,54
"397","TR5",7,76,199,20
"398","TR5",7,91,200,32
"399","TR5",7,92,289,68
"400","TR5",7,93,214,93
"401","TR5",12,73,187,37
"402","TR5",12,76,222,17
"403","TR5",12,91,197,1
"404","TR5",12,92,161,34
"405","TR5",12,93,226,60
"406","TR5",13,73,174,34
"407","TR5",13,76,180,92
"408","TR5",13,91,256,87
"409","TR5",13,92,275,38
"410","TR5",13,93,177,16
"411","TR5",15,73,165,96
"412","TR5",15,76,256,12
"413","TR5",15,91,288,28
"414","TR5",15,92,198,56
"415","TR5",15,93,172,12
"416","TR5",18,73,254,28
"417","TR5",18,76,242,79
"418","TR5",18,91,150,81
"419","TR5",18,92,258,35
"420","TR5",18,93,254,86
"421","TR5",19,73,207,19
"422","TR5",19,76,204,92
"423","TR5",19,91,262,55
"424","TR5",19,92,212,75
"425","TR5",19,93,239,17
"426","TR5",4,73,223,33
"427","TR5",4,76,175,30
"428","TR5",4,91,153,37
"429","TR5",4,92,225,17
"430","TR5",4,93,247,51
"431","TR5",11,73,234,70
"432","TR5",11,76,249,96
"433","TR5",11,91,171,90
"434","TR5",11,92,220,30
"435","TR5",11,93,282,72
"436","TR5",8,73,280,4
"437","TR5",8,76,299,78
"438","TR5",8,91,269,19
"439","TR5",8,92,224,2
"440","TR5",8,93,291,37
"441","TR5",9,73,216,28
"442","TR5",9,76,164,60
"443","TR5",9,91,236,41
"444","TR5",9,92,225,77
"445","TR5",9,93,172,82
"446","TR5",10,73,245,61
"447","TR5",10,76,156,76
"448","TR5",10,91,155,27
"449","TR5",10,92,220,17
"450","TR5",10,93,228,9
"451","TR5",14,73,219,51
"452","TR5",14,76,173,97
"453","TR5",14,91,292,1
"454","TR5",14,92,177,8
"455","TR5",14,93,242,72
"456","TR5",16,73,291,7
"457","TR5",16,76,178,62
"458","TR5",16,91,249,28
"459","TR5",16,92,197,21
"460","TR5",16,93,238,79
"461","TR5",17,73,299,69
"462","TR5",17,76,150,91
"463","TR5",17,91,200,92
"464","TR5",17,92,158,49
"465","TR5",17,93,229,88
"466","TR5",1,73,238,23
"467","TR5",1,76,202,96
"468","TR5",1,91,195,30
"469","TR5",1,92,164,85
"470","TR5",1,93,165,21
"471","TR5",5,73,207,44
"472","TR5",5,76,248,20
"473","TR5",5,91,219,64
"474","TR5",5,92,170,21
"475","TR5",5,93,268,34
"476","TR6",2,73,188,35
"477","TR6",2,76,185,41
"478","TR6",2,91,265,28
"479","TR6",2,92,152,9
"480","TR6",2,93,216,18
"481","TR6",3,73,238,55
"482","TR6",3,76,188,61
"483","TR6",3,91,299,82
"484","TR6",3,92,177,75
"485","TR6",3,93,238,96
"486","TR6",6,73,255,20
"487","TR6",6,76,243,39
"488","TR6",6,91,261,75
"489","TR6",6,92,250,28
"490","TR6",6,93,292,15
"491","TR6",7,73,203,37
"492","TR6",7,76,184,7
"493","TR6",7,91,293,81
"494","TR6",7,92,297,56
"495","TR6",7,93,200,42
"496","TR6",12,73,161,71
"497","TR6",12,76,289,19
"498","TR6",12,91,191,39
"499","TR6",12,92,251,24
"500","TR6",12,93,254,28
"501","TR6",13,73,190,70
"502","TR6",13,76,232,60
"503","TR6",13,91,296,87
"504","TR6",13,92,283,61
"505","TR6",13,93,217,17
"506","TR6",15,73,268,88
"507","TR6",15,76,210,20
"508","TR6",15,91,223,40
"509","TR6",15,92,183,89
"510","TR6",15,93,257,15
"511","TR6",18,73,153,69
"512","TR6",18,76,170,35
"513","TR6",18,91,265,100
"514","TR6",18,92,263,88
"515","TR6",18,93,202,52
"516","TR6",19,73,188,69
"517","TR6",19,76,175,34
"518","TR6",19,91,293,20
"519","TR6",19,92,167,19
"520","TR6",19,93,174,54
"521","TR6",4,73,193,60
"522","TR6",4,76,202,76
"523","TR6",4,91,291,8
"524","TR6",4,92,270,54
"525","TR6",4,93,290,74
"526","TR6",11,73,256,6
"527","TR6",11,76,198,24
"528","TR6",11,91,183,64
"529","TR6",11,92,224,10
"530","TR6",11,93,219,77
"531","TR6",8,73,262,37
"532","TR6",8,76,272,73
"533","TR6",8,91,268,68
"534","TR6",8,92,294,59
"535","TR6",8,93,211,34
"536","TR6",9,73,174,38
"537","TR6",9,76,295,13
"538","TR6",9,91,210,6
"539","TR6",9,92,217,97
"540","TR6",9,93,157,66
"541","TR6",10,73,230,96
"542","TR6",10,76,190,34
"543","TR6",10,91,297,87
"544","TR6",10,92,196,93
"545","TR6",10,93,271,49
"546","TR6",14,73,282,22
"547","TR6",14,76,153,7
"548","TR6",14,91,226,99
"549","TR6",14,92,268,87
"550","TR6",14,93,168,87
"551","TR6",16,73,269,71
"552","TR6",16,76,259,76
"553","TR6",16,91,283,67
"554","TR6",16,92,273,57
"555","TR6",16,93,259,64
"556","TR6",17,73,236,90
"557","TR6",17,76,197,57
"558","TR6",17,91,170,2
"559","TR6",17,92,239,25
"560","TR6",17,93,237,53
"561","TR6",1,73,166,89
"562","TR6",1,76,284,60
"563","TR6",1,91,206,93
"564","TR6",1,92,266,39
"565","TR6",1,93,175,4
"566","TR6",5,73,271,46
"567","TR6",5,76,298,53
"568","TR6",5,91,159,7
"569","TR6",5,92,236,82
"570","TR6",5,93,179,29
"571","TR7",2,73,279,10
"572","TR7",2,76,202,56
"573","TR7",2,91,227,49
"574","TR7",2,92,231,10
"575","TR7",2,93,174,43
"576","TR7",3,73,216,91
"577","TR7",3,76,194,52
"578","TR7",3,91,263,73
"579","TR7",3,92,288,83
"580","TR7",3,93,171,66
"581","TR7",6,73,197,91
"582","TR7",6,76,173,45
"583","TR7",6,91,192,1
"584","TR7",6,92,268,39
"585","TR7",6,93,224,61
"586","TR7",7,73,276,49
"587","TR7",7,76,272,16
"588","TR7",7,91,175,24
"589","TR7",7,92,207,37
"590","TR7",7,93,283,28
"591","TR7",12,73,252,49
"592","TR7",12,76,219,98
"593","TR7",12,91,297,5
"594","TR7",12,92,209,94
"595","TR7",12,93,277,69
"596","TR7",13,73,276,70
"597","TR7",13,76,267,27
"598","TR7",13,91,214,81
"599","TR7",13,92,297,64
"600","TR7",13,93,182,78
"601","TR7",15,73,197,63
"602","TR7",15,76,235,93
"603","TR7",15,91,170,80
"604","TR7",15,92,167,34
"605","TR7",15,93,155,93
"606","TR7",18,73,152,74
"607","TR7",18,76,187,48
"608","TR7",18,91,163,67
"609","TR7",18,92,183,18
"610","TR7",18,93,282,66
"611","TR7",19,73,260,97
"612","TR7",19,76,163,97
"613","TR7",19,91,296,26
"614","TR7",19,92,204,22
"615","TR7",19,93,233,8
"616","TR7",4,73,288,15
"617","TR7",4,76,222,2
"618","TR7",4,91,217,40
"619","TR7",4,92,231,36
"620","TR7",4,93,209,6
"621","TR7",11,73,189,78
"622","TR7",11,76,278,11
"623","TR7",11,91,183,27
"624","TR7",11,92,186,22
"625","TR7",11,93,244,40
"626","TR7",8,73,292,93
"627","TR7",8,76,194,17
"628","TR7",8,91,269,95
"629","TR7",8,92,168,49
"630","TR7",8,93,290,8
"631","TR7",9,73,189,63
"632","TR7",9,76,195,25
"633","TR7",9,91,235,86
"634","TR7",9,92,258,27
"635","TR7",9,93,218,57
"636","TR7",10,73,154,96
"637","TR7",10,76,281,13
"638","TR7",10,91,172,24
"639","TR7",10,92,151,19
"640","TR7",10,93,212,77
"641","TR7",14,73,165,6
"642","TR7",14,76,219,8
"643","TR7",14,91,293,38
"644","TR7",14,92,191,19
"645","TR7",14,93,223,22
"646","TR7",16,73,257,92
"647","TR7",16,76,273,58
"648","TR7",16,91,253,59
"649","TR7",16,92,213,31
"650","TR7",16,93,206,62
"651","TR7",17,73,152,76
"652","TR7",17,76,241,1
"653","TR7",17,91,278,100
"654","TR7",17,92,241,5
"655","TR7",17,93,201,23
"656","TR7",1,73,168,92
"657","TR7",1,76,242,74
"658","TR7",1,91,231,4
"659","TR7",1,92,182,100
"660","TR7",1,93,229,100
"661","TR7",5,73,238,59
"662","TR7",5,76,238,1
"663","TR7",5,91,293,57
"664","TR7",5,92,276,77
"665","TR7",5,93,220,67
"666","TR8",2,73,233,49
"667","TR8",2,76,214,4
"668","TR8",2,91,220,82
"669","TR8",2,92,290,100
"670","TR8",2,93,194,1
"671","TR8",3,73,224,86
"672","TR8",3,76,229,60
"673","TR8",3,91,188,35
"674","TR8",3,92,224,1
"675","TR8",3,93,274,1
"676","TR8",6,73,284,72
"677","TR8",6,76,175,100
"678","TR8",6,91,206,41
"679","TR8",6,92,279,49
"680","TR8",6,93,153,16
"681","TR8",7,73,152,98
"682","TR8",7,76,280,79
"683","TR8",7,91,200,7
"684","TR8",7,92,153,67
"685","TR8",7,93,224,99
"686","TR8",12,73,291,23
"687","TR8",12,76,160,59
"688","TR8",12,91,163,81
"689","TR8",12,92,179,87
"690","TR8",12,93,182,7
"691","TR8",13,73,293,78
"692","TR8",13,76,171,58
"693","TR8",13,91,165,16
"694","TR8",13,92,275,91
"695","TR8",13,93,160,8
"696","TR8",15,73,168,30
"697","TR8",15,76,248,24
"698","TR8",15,91,236,88
"699","TR8",15,92,274,33
"700","TR8",15,93,277,72
"701","TR8",18,73,268,52
"702","TR8",18,76,275,44
"703","TR8",18,91,279,35
"704","TR8",18,92,203,3
"705","TR8",18,93,172,45
"706","TR8",19,73,227,78
"707","TR8",19,76,253,26
"708","TR8",19,91,276,61
"709","TR8",19,92,221,77
"710","TR8",19,93,261,58
"711","TR8",4,73,223,62
"712","TR8",4,76,209,13
"713","TR8",4,91,155,31
"714","TR8",4,92,173,73
"715","TR8",4,93,300,25
"716","TR8",11,73,282,39
"717","TR8",11,76,229,41
"718","TR8",11,91,160,31
"719","TR8",11,92,264,41
"720","TR8",11,93,218,47
"721","TR8",8,73,297,21
"722","TR8",8,76,196,1
"723","TR8",8,91,180,5
"724","TR8",8,92,178,19
"725","TR8",8,93,273,96
"726","TR8",9,73,168,57
"727","TR8",9,76,208,80
"728","TR8",9,91,295,8
"729","TR8",9,92,183,1
"730","TR8",9,93,244,21
"731","TR8",10,73,300,31
"732","TR8",10,76,243,22
"733","TR8",10,91,266,8
"734","TR8",10,92,291,79
"735","TR8",10,93,273,43
"736","TR8",14,73,289,50
"737","TR8",14,76,197,86
"738","TR8",14,91,184,57
"739","TR8",14,92,165,25
"740","TR8",14,93,237,16
"741","TR8",16,73,156,72
"742","TR8",16,76,167,16
"743","TR8",16,91,199,29
"744","TR8",16,92,257,45
"745","TR8",16,93,211,66
"746","TR8",17,73,179,59
"747","TR8",17,76,283,16
"748","TR8",17,91,205,99
"749","TR8",17,92,213,91
"750","TR8",17,93,192,74
"751","TR8",1,73,202,53
"752","TR8",1,76,273,29
"753","TR8",1,91,280,47
"754","TR8",1,92,193,40
"755","TR8",1,93,281,79
"756","TR8",5,73,291,8
"757","TR8",5,76,192,2
"758","TR8",5,91,213,14
"759","TR8",5,92,237,52
"760","TR8",5,93,194,96
"761","TR9",2,73,262,85
"762","TR9",2,76,236,52
"763","TR9",2,91,185,27
"764","TR9",2,92,155,54
"765","TR9",2,93,241,39
"766","TR9",3,73,281,76
"767","TR9",3,76,182,58
"768","TR9",3,91,170,46
"769","TR9",3,92,229,8
"770","TR9",3,93,160,84
"771","TR9",6,73,178,97
"772","TR9",6,76,218,40
"773","TR9",6,91,188,66
"774","TR9",6,92,298,33
"775","TR9",6,93,188,72
"776","TR9",7,73,182,42
"777","TR9",7,76,272,4
"778","TR9",7,91,260,28
"779","TR9",7,92,206,40
"780","TR9",7,93,294,38
"781","TR9",12,73,277,52
"782","TR9",12,76,239,25
"783","TR9",12,91,189,51
"784","TR9",12,92,191,53
"785","TR9",12,93,258,14
"786","TR9",13,73,265,82
"787","TR9",13,76,190,99
"788","TR9",13,91,200,7
"789","TR9",13,92,294,76
"790","TR9",13,93,223,73
"791","TR9",15,73,272,51
"792","TR9",15,76,269,39
"793","TR9",15,91,269,61
"794","TR9",15,92,176,99
"795","TR9",15,93,283,11
"796","TR9",18,73,295,54
"797","TR9",18,76,228,87
"798","TR9",18,91,190,59
"799","TR9",18,92,258,30
"800","TR9",18,93,166,93
"801","TR9",19,73,270,3
"802","TR9",19,76,288,55
"803","TR9",19,91,285,86
"804","TR9",19,92,208,86
"805","TR9",19,93,179,24
"806","TR9",4,73,275,26
"807","TR9",4,76,289,98
"808","TR9",4,91,295,18
"809","TR9",4,92,184,21
"810","TR9",4,93,221,16
"811","TR9",11,73,176,16
"812","TR9",11,76,174,39
"813","TR9",11,91,231,77
"814","TR9",11,92,202,21
"815","TR9",11,93,193,37
"816","TR9",8,73,277,67
"817","TR9",8,76,299,35
"818","TR9",8,91,218,54
"819","TR9",8,92,300,92
"820","TR9",8,93,172,3
"821","TR9",9,73,282,28
"822","TR9",9,76,255,80
"823","TR9",9,91,189,66
"824","TR9",9,92,216,25
"825","TR9",9,93,295,44
"826","TR9",10,73,190,62
"827","TR9",10,76,247,13
"828","TR9",10,91,181,18
"829","TR9",10,92,193,81
"830","TR9",10,93,183,23
"831","TR9",14,73,242,12
"832","TR9",14,76,233,45
"833","TR9",14,91,206,25
"834","TR9",14,92,244,82
"835","TR9",14,93,173,93
"836","TR9",16,73,151,57
"837","TR9",16,76,192,32
"838","TR9",16,91,176,74
"839","TR9",16,92,164,82
"840","TR9",16,93,201,18
"841","TR9",17,73,226,46
"842","TR9",17,76,234,48
"843","TR9",17,91,292,15
"844","TR9",17,92,269,71
"845","TR9",17,93,294,82
"846","TR9",1,73,292,75
"847","TR9",1,76,289,64
"848","TR9",1,91,203,17
"849","TR9",1,92,239,17
"850","TR9",1,93,211,20
"851","TR9",5,73,170,87
"852","TR9",5,76,261,71
"853","TR9",5,91,235,36
"854","TR9",5,92,297,61
"855","TR9",5,93,238,21
"856","TRA",2,73,228,55
"857","TRA",2,76,229,12
"858","TRA",2,91,150,99
"859","TRA",2,92,208,73
"860","TRA",2,93,296,67
"861","TRA",3,73,224,69
"862","TRA",3,76,166,37
"863","TRA",3,91,192,78
"864","TRA",3,92,154,80
"865","TRA",3,93,209,65
"866","TRA",6,73,191,1
"867","TRA",6,76,283,79
"868","TRA",6,91,189,81
"869","TRA",6,92,239,11
"870","TRA",6,93,229,51
"871","TRA",7,73,180,96
"872","TRA",7,76,154,95
"873","TRA",7,91,286,6
"874","TRA",7,92,299,27
"875","TRA",7,93,228,29
"876","TRA",12,73,257,90
"877","TRA",12,76,179,43
"878","TRA",12,91,291,92
"879","TRA",12,92,245,54
"880","TRA",12,93,188,72
"881","TRA",13,73,251,18
"882","TRA",13,76,278,13
"883","TRA",13,91,214,91
"884","TRA",13,92,213,79
"885","TRA",13,93,291,83
"886","TRA",15,73,277,76
"887","TRA",15,76,296,81
"888","TRA",15,91,282,79
"889","TRA",15,92,222,41
"890","TRA",15,93,228,77
"891","TRA",18,73,225,45
"892","TRA",18,76,238,11
"893","TRA",18,91,239,16
"894","TRA",18,92,290,55
"895","TRA",18,93,267,38
"896","TRA",19,73,158,95
"897","TRA",19,76,273,25
"898","TRA",19,91,275,42
"899","TRA",19,92,186,76
"900","TRA",19,93,215,24
"901","TRA",4,73,215,89
"902","TRA",4,76,257,80
"903","TRA",4,91,162,46
"904","TRA",4,92,195,96
"905","TRA",4,93,253,62
"906","TRA",11,73,179,22
"907","TRA",11,76,252,45
"908","TRA",11,91,250,81
"909","TRA",11,92,294,74
"910","TRA",11,93,151,80
"911","TRA",8,73,176,60
"912","TRA",8,76,274,40
"913","TRA",8,91,245,82
"914","TRA",8,92,261,99
"915","TRA",8,93,171,76
"916","TRA",9,73,200,39
"917","TRA",9,76,259,89
"918","TRA",9,91,236,89
"919","TRA",9,92,179,6
"920","TRA",9,93,184,36
"921","TRA",10,73,280,50
"922","TRA",10,76,265,74
"923","TRA",10,91,185,90
"924","TRA",10,92,238,81
"925","TRA",10,93,220,98
"926","TRA",14,73,215,85
"927","TRA",14,76,167,98
"928","TRA",14,91,264,98
"929","TRA",14,92,245,4
"930","TRA",14,93,151,47
