"","regionCode","groupID","indicatorID","N","value"
"496","TR3",8,80,278,64
"497","TR3",8,83,205,31
"498","TR3",8,85,159,75
"499","TR3",8,94,200,49
"500","TR3",8,95,251,64
"501","TR3",9,1,241,34
"502","TR3",9,77,217,85
"503","TR3",9,78,169,92
"504","TR3",9,81,290,74
"505","TR3",9,79,205,35
"506","TR3",9,80,273,40
"507","TR3",9,83,178,66
"508","TR3",9,85,151,89
"509","TR3",9,94,170,2
"510","TR3",9,95,219,99
"511","TR3",10,1,296,78
"512","TR3",10,77,183,77
"513","TR3",10,78,220,1
"514","TR3",10,81,197,67
"515","TR3",10,79,249,27
"516","TR3",10,80,170,5
"517","TR3",10,83,249,15
"518","TR3",10,85,269,32
"519","TR3",10,94,278,79
"520","TR3",10,95,297,93
"521","TR3",14,1,186,25
"522","TR3",14,77,206,53
"523","TR3",14,78,247,54
"524","TR3",14,81,258,18
"525","TR3",14,79,207,54
"526","TR3",14,80,291,73
"527","TR3",14,83,246,68
"528","TR3",14,85,198,14
"529","TR3",14,94,155,41
"530","TR3",14,95,230,31
"531","TR3",16,1,260,61
"532","TR3",16,77,199,66
"533","TR3",16,78,206,1
"534","TR3",16,81,299,12
"535","TR3",16,79,247,50
"536","TR3",16,80,228,6
"537","TR3",16,83,220,35
"538","TR3",16,85,294,76
"539","TR3",16,94,256,49
"540","TR3",16,95,238,94
"541","TR3",17,1,271,13
"542","TR3",17,77,178,92
"543","TR3",17,78,194,91
"544","TR3",17,81,178,71
"545","TR3",17,79,194,23
"546","TR3",17,80,278,62
"547","TR3",17,83,259,83
"548","TR3",17,85,242,32
"549","TR3",17,94,260,23
"550","TR3",17,95,262,96
"551","TR3",1,1,184,80
"552","TR3",1,77,297,29
"553","TR3",1,78,178,67
"554","TR3",1,81,286,47
"555","TR3",1,79,163,72
"556","TR3",1,80,281,31
"557","TR3",1,83,287,8
"558","TR3",1,85,186,2
"559","TR3",1,94,175,70
"560","TR3",1,95,150,47
"561","TR3",5,1,160,100
"562","TR3",5,77,210,26
"563","TR3",5,78,238,41
"564","TR3",5,81,293,59
"565","TR3",5,79,221,84
"566","TR3",5,80,197,64
"567","TR3",5,83,283,3
"568","TR3",5,85,297,2
"569","TR3",5,94,260,86
"570","TR3",5,95,231,38
"571","TR4",2,1,164,31
"572","TR4",2,77,298,67
"573","TR4",2,78,270,48
"574","TR4",2,81,273,87
"575","TR4",2,79,222,81
"576","TR4",2,80,152,28
"577","TR4",2,83,250,18
"578","TR4",2,85,289,61
"579","TR4",2,94,241,2
"580","TR4",2,95,278,47
"581","TR4",3,1,167,63
"582","TR4",3,77,154,91
"583","TR4",3,78,211,62
"584","TR4",3,81,279,97
"585","TR4",3,79,156,2
"586","TR4",3,80,161,2
"587","TR4",3,83,168,59
"588","TR4",3,85,229,77
"589","TR4",3,94,176,16
"590","TR4",3,95,247,90
"591","TR4",6,1,177,45
"592","TR4",6,77,167,68
"593","TR4",6,78,193,73
"594","TR4",6,81,236,62
"595","TR4",6,79,270,2
"596","TR4",6,80,221,13
"597","TR4",6,83,206,34
"598","TR4",6,85,250,5
"599","TR4",6,94,296,10
"600","TR4",6,95,162,96
"601","TR4",7,1,152,4
"602","TR4",7,77,265,80
"603","TR4",7,78,220,67
"604","TR4",7,81,259,3
"605","TR4",7,79,169,37
"606","TR4",7,80,290,8
"607","TR4",7,83,190,76
"608","TR4",7,85,261,42
"609","TR4",7,94,270,15
"610","TR4",7,95,202,45
"611","TR4",12,1,155,55
"612","TR4",12,77,236,26
"613","TR4",12,78,216,18
"614","TR4",12,81,298,30
"615","TR4",12,79,234,20
"616","TR4",12,80,236,1
"617","TR4",12,83,247,18
"618","TR4",12,85,213,88
"619","TR4",12,94,206,22
"620","TR4",12,95,262,39
"621","TR4",13,1,209,55
"622","TR4",13,77,196,92
"623","TR4",13,78,270,17
"624","TR4",13,81,247,28
"625","TR4",13,79,300,88
"626","TR4",13,80,199,41
"627","TR4",13,83,152,15
"628","TR4",13,85,176,25
"629","TR4",13,94,188,35
"630","TR4",13,95,159,72
"631","TR4",15,1,273,73
"632","TR4",15,77,207,53
"633","TR4",15,78,212,4
"634","TR4",15,81,154,42
"635","TR4",15,79,258,33
"636","TR4",15,80,288,5
"637","TR4",15,83,256,99
"638","TR4",15,85,253,53
"639","TR4",15,94,267,91
"640","TR4",15,95,163,14
"641","TR4",18,1,200,6
"642","TR4",18,77,275,94
"643","TR4",18,78,227,27
"644","TR4",18,81,232,61
"645","TR4",18,79,172,85
"646","TR4",18,80,269,74
"647","TR4",18,83,298,58
"648","TR4",18,85,284,9
"649","TR4",18,94,232,87
"650","TR4",18,95,166,49
"651","TR4",19,1,269,57
"652","TR4",19,77,161,35
"653","TR4",19,78,251,84
"654","TR4",19,81,153,80
"655","TR4",19,79,213,30
"656","TR4",19,80,246,38
"657","TR4",19,83,171,20
"658","TR4",19,85,260,44
"659","TR4",19,94,150,36
"660","TR4",19,95,215,2
"661","TR4",4,1,171,49
"662","TR4",4,77,286,78
"663","TR4",4,78,189,59
"664","TR4",4,81,232,90
"665","TR4",4,79,253,37
"666","TR4",4,80,177,45
"667","TR4",4,83,202,37
"668","TR4",4,85,240,24
"669","TR4",4,94,232,82
"670","TR4",4,95,274,42
"671","TR4",11,1,232,61
"672","TR4",11,77,213,41
"673","TR4",11,78,177,52
"674","TR4",11,81,217,89
"675","TR4",11,79,180,23
"676","TR4",11,80,288,69
"677","TR4",11,83,298,57
"678","TR4",11,85,224,36
"679","TR4",11,94,186,96
"680","TR4",11,95,150,81
"681","TR4",8,1,249,77
"682","TR4",8,77,216,94
"683","TR4",8,78,244,47
"684","TR4",8,81,162,92
"685","TR4",8,79,160,96
"686","TR4",8,80,150,50
"687","TR4",8,83,212,22
"688","TR4",8,85,294,99
"689","TR4",8,94,232,49
"690","TR4",8,95,289,14
"691","TR4",9,1,153,56
"692","TR4",9,77,219,84
"693","TR4",9,78,250,93
"694","TR4",9,81,171,62
"695","TR4",9,79,270,57
"696","TR4",9,80,253,51
"697","TR4",9,83,272,72
"698","TR4",9,85,263,99
"699","TR4",9,94,201,45
"700","TR4",9,95,178,83
"701","TR4",10,1,173,46
"702","TR4",10,77,203,56
"703","TR4",10,78,292,23
"704","TR4",10,81,221,53
"705","TR4",10,79,293,70
"706","TR4",10,80,204,4
"707","TR4",10,83,157,4
"708","TR4",10,85,164,28
"709","TR4",10,94,296,35
"710","TR4",10,95,215,7
"711","TR4",14,1,275,68
"712","TR4",14,77,211,24
"713","TR4",14,78,262,82
"714","TR4",14,81,174,43
"715","TR4",14,79,249,4
"716","TR4",14,80,252,52
"717","TR4",14,83,210,6
"718","TR4",14,85,230,38
"719","TR4",14,94,226,23
"720","TR4",14,95,156,88
"721","TR4",16,1,197,1
"722","TR4",16,77,269,6
"723","TR4",16,78,260,50
"724","TR4",16,81,222,23
"725","TR4",16,79,269,76
"726","TR4",16,80,188,25
"727","TR4",16,83,155,72
"728","TR4",16,85,277,46
"729","TR4",16,94,171,86
"730","TR4",16,95,180,26
"731","TR4",17,1,288,56
"732","TR4",17,77,215,1
"733","TR4",17,78,299,36
"734","TR4",17,81,239,83
"735","TR4",17,79,192,2
"736","TR4",17,80,227,49
"737","TR4",17,83,215,97
"738","TR4",17,85,289,12
"739","TR4",17,94,208,96
"740","TR4",17,95,225,84
"741","TR4",1,1,243,49
"742","TR4",1,77,282,78
"743","TR4",1,78,176,63
"744","TR4",1,81,167,16
"745","TR4",1,79,166,61
"746","TR4",1,80,266,78
"747","TR4",1,83,261,37
"748","TR4",1,85,171,27
"749","TR4",1,94,283,27
"750","TR4",1,95,246,43
"751","TR4",5,1,204,68
"752","TR4",5,77,249,59
"753","TR4",5,78,215,2
"754","TR4",5,81,279,99
"755","TR4",5,79,154,78
"756","TR4",5,80,233,58
"757","TR4",5,83,253,33
"758","TR4",5,85,264,100
"759","TR4",5,94,300,80
"760","TR4",5,95,204,61
"761","TR5",2,1,251,48
"762","TR5",2,77,169,13
"763","TR5",2,78,183,51
"764","TR5",2,81,228,68
"765","TR5",2,79,187,95
"766","TR5",2,80,299,99
"767","TR5",2,83,278,41
"768","TR5",2,85,171,87
"769","TR5",2,94,251,21
"770","TR5",2,95,253,9
"771","TR5",3,1,175,4
"772","TR5",3,77,199,85
"773","TR5",3,78,171,4
"774","TR5",3,81,166,57
"775","TR5",3,79,247,7
"776","TR5",3,80,187,22
"777","TR5",3,83,238,30
"778","TR5",3,85,279,24
"779","TR5",3,94,194,49
"780","TR5",3,95,219,49
"781","TR5",6,1,268,89
"782","TR5",6,77,244,82
"783","TR5",6,78,169,32
"784","TR5",6,81,230,44
"785","TR5",6,79,269,73
"786","TR5",6,80,262,53
"787","TR5",6,83,267,45
"788","TR5",6,85,246,79
"789","TR5",6,94,240,16
"790","TR5",6,95,183,64
"791","TR5",7,1,287,26
"792","TR5",7,77,230,97
"793","TR5",7,78,196,46
"794","TR5",7,81,215,78
"795","TR5",7,79,153,67
"796","TR5",7,80,204,78
"797","TR5",7,83,261,39
"798","TR5",7,85,215,28
"799","TR5",7,94,300,31
"800","TR5",7,95,154,60
"801","TR5",12,1,169,76
"802","TR5",12,77,165,37
"803","TR5",12,78,243,53
"804","TR5",12,81,189,34
"805","TR5",12,79,190,12
"806","TR5",12,80,285,57
"807","TR5",12,83,213,76
"808","TR5",12,85,174,35
"809","TR5",12,94,218,22
"810","TR5",12,95,256,10
"811","TR5",13,1,197,54
"812","TR5",13,77,273,2
"813","TR5",13,78,259,44
"814","TR5",13,81,150,73
"815","TR5",13,79,233,75
"816","TR5",13,80,213,62
"817","TR5",13,83,193,60
"818","TR5",13,85,163,68
"819","TR5",13,94,300,69
"820","TR5",13,95,270,73
"821","TR5",15,1,245,98
"822","TR5",15,77,251,71
"823","TR5",15,78,247,42
"824","TR5",15,81,194,92
"825","TR5",15,79,225,65
"826","TR5",15,80,241,70
"827","TR5",15,83,207,15
"828","TR5",15,85,189,38
"829","TR5",15,94,161,60
"830","TR5",15,95,249,29
"831","TR5",18,1,151,84
"832","TR5",18,77,176,29
"833","TR5",18,78,262,54
"834","TR5",18,81,276,22
"835","TR5",18,79,164,25
"836","TR5",18,80,186,52
"837","TR5",18,83,162,27
"838","TR5",18,85,164,28
"839","TR5",18,94,216,42
"840","TR5",18,95,294,68
"841","TR5",19,1,191,80
"842","TR5",19,77,183,26
"843","TR5",19,78,217,86
"844","TR5",19,81,210,5
"845","TR5",19,79,181,38
"846","TR5",19,80,206,18
"847","TR5",19,83,262,64
"848","TR5",19,85,256,88
"849","TR5",19,94,208,2
"850","TR5",19,95,204,22
"851","TR5",4,1,200,16
"852","TR5",4,77,277,18
"853","TR5",4,78,257,14
"854","TR5",4,81,152,94
"855","TR5",4,79,153,19
"856","TR5",4,80,216,70
"857","TR5",4,83,274,43
"858","TR5",4,85,156,71
"859","TR5",4,94,291,43
"860","TR5",4,95,208,10
"861","TR5",11,1,286,91
"862","TR5",11,77,183,15
"863","TR5",11,78,249,14
"864","TR5",11,81,242,68
"865","TR5",11,79,172,75
"866","TR5",11,80,182,14
"867","TR5",11,83,217,15
"868","TR5",11,85,189,65
"869","TR5",11,94,150,15
"870","TR5",11,95,188,93
"871","TR5",8,1,172,59
"872","TR5",8,77,231,79
"873","TR5",8,78,177,28
"874","TR5",8,81,247,33
"875","TR5",8,79,244,14
"876","TR5",8,80,275,39
"877","TR5",8,83,262,100
"878","TR5",8,85,194,57
"879","TR5",8,94,231,93
"880","TR5",8,95,165,75
"881","TR5",9,1,189,90
"882","TR5",9,77,150,89
"883","TR5",9,78,300,12
"884","TR5",9,81,151,86
"885","TR5",9,79,161,27
"886","TR5",9,80,286,28
"887","TR5",9,83,267,44
"888","TR5",9,85,288,45
"889","TR5",9,94,178,83
"890","TR5",9,95,179,48
"891","TR5",10,1,242,18
"892","TR5",10,77,278,2
"893","TR5",10,78,188,25
"894","TR5",10,81,150,100
"895","TR5",10,79,150,65
"896","TR5",10,80,285,71
"897","TR5",10,83,196,87
"898","TR5",10,85,275,53
"899","TR5",10,94,173,76
"900","TR5",10,95,172,55
"901","TR5",14,1,284,86
"902","TR5",14,77,154,43
"903","TR5",14,78,266,47
"904","TR5",14,81,151,41
"905","TR5",14,79,277,15
"906","TR5",14,80,218,51
"907","TR5",14,83,285,2
"908","TR5",14,85,191,61
"909","TR5",14,94,244,24
"910","TR5",14,95,206,84
"911","TR5",16,1,259,44
"912","TR5",16,77,258,4
"913","TR5",16,78,216,80
"914","TR5",16,81,279,34
"915","TR5",16,79,186,12
"916","TR5",16,80,256,48
"917","TR5",16,83,179,37
"918","TR5",16,85,197,9
"919","TR5",16,94,169,9
"920","TR5",16,95,268,58
"921","TR5",17,1,253,6
"922","TR5",17,77,246,37
"923","TR5",17,78,268,93
"924","TR5",17,81,202,1
"925","TR5",17,79,272,67
"926","TR5",17,80,253,57
"927","TR5",17,83,163,97
"928","TR5",17,85,209,94
"929","TR5",17,94,289,87
"930","TR5",17,95,184,85
