"","regionCode","groupID","indicatorID","N","value"
"97","TR1",19,7,232,15
"98","TR1",19,8,153,3
"99","TR1",19,9,297,71
"100","TR1",19,44,182,4
"101","TR1",19,45,216,12
"102","TR1",19,53,217,45
"103","TR1",19,68,260,73
"104","TR1",19,97,155,10
"105","TR1",19,98,291,43
"106","TR1",19,99,160,39
"107","TR1",19,100,294,15
"108","TR1",19,101,168,35
"109","TR1",4,7,256,57
"110","TR1",4,8,261,28
"111","TR1",4,9,183,15
"112","TR1",4,44,225,1
"113","TR1",4,45,241,35
"114","TR1",4,53,200,46
"115","TR1",4,68,160,46
"116","TR1",4,97,198,63
"117","TR1",4,98,215,89
"118","TR1",4,99,166,59
"119","TR1",4,100,160,10
"120","TR1",4,101,157,97
"121","TR1",11,7,246,78
"122","TR1",11,8,177,5
"123","TR1",11,9,250,46
"124","TR1",11,44,272,95
"125","TR1",11,45,276,96
"126","TR1",11,53,184,66
"127","TR1",11,68,277,67
"128","TR1",11,97,158,47
"129","TR1",11,98,294,80
"130","TR1",11,99,200,83
"131","TR1",11,100,213,60
"132","TR1",11,101,171,23
"133","TR1",8,7,185,35
"134","TR1",8,8,152,27
"135","TR1",8,9,223,57
"136","TR1",8,44,224,4
"137","TR1",8,45,232,8
"138","TR1",8,53,158,21
"139","TR1",8,68,177,84
"140","TR1",8,97,194,64
"141","TR1",8,98,238,76
"142","TR1",8,99,195,79
"143","TR1",8,100,239,31
"144","TR1",8,101,206,94
"145","TR1",9,7,267,49
"146","TR1",9,8,256,47
"147","TR1",9,9,259,39
"148","TR1",9,44,173,90
"149","TR1",9,45,271,47
"150","TR1",9,53,240,89
"151","TR1",9,68,228,94
"152","TR1",9,97,197,99
"153","TR1",9,98,224,100
"154","TR1",9,99,169,74
"155","TR1",9,100,294,29
"156","TR1",9,101,174,17
"157","TR1",10,7,298,92
"158","TR1",10,8,220,39
"159","TR1",10,9,271,40
"160","TR1",10,44,199,57
"161","TR1",10,45,235,9
"162","TR1",10,53,220,28
"163","TR1",10,68,170,97
"164","TR1",10,97,189,61
"165","TR1",10,98,166,18
"166","TR1",10,99,247,96
"167","TR1",10,100,272,80
"168","TR1",10,101,194,61
"169","TR1",14,7,177,69
"170","TR1",14,8,282,1
"171","TR1",14,9,222,15
"172","TR1",14,44,293,33
"173","TR1",14,45,275,98
"174","TR1",14,53,255,29
"175","TR1",14,68,246,98
"176","TR1",14,97,196,81
"177","TR1",14,98,191,64
"178","TR1",14,99,254,31
"179","TR1",14,100,211,34
"180","TR1",14,101,211,85
"181","TR1",16,7,293,61
"182","TR1",16,8,274,4
"183","TR1",16,9,210,65
"184","TR1",16,44,262,80
"185","TR1",16,45,287,39
"186","TR1",16,53,168,48
"187","TR1",16,68,192,45
"188","TR1",16,97,241,31
"189","TR1",16,98,283,24
"190","TR1",16,99,227,81
"191","TR1",16,100,220,57
"192","TR1",16,101,276,87
"193","TR1",17,7,165,100
"194","TR1",17,8,188,51
"195","TR1",17,9,286,23
"196","TR1",17,44,195,5
"197","TR1",17,45,228,39
"198","TR1",17,53,241,26
"199","TR1",17,68,230,52
"200","TR1",17,97,154,100
"201","TR1",17,98,204,45
"202","TR1",17,99,220,58
"203","TR1",17,100,284,73
"204","TR1",17,101,192,4
"205","TR1",1,7,239,77
"206","TR1",1,8,294,51
"207","TR1",1,9,158,30
"208","TR1",1,44,152,91
"209","TR1",1,45,289,11
"210","TR1",1,53,233,47
"211","TR1",1,68,171,11
"212","TR1",1,97,227,22
"213","TR1",1,98,238,8
"214","TR1",1,99,164,47
"215","TR1",1,100,272,39
"216","TR1",1,101,278,12
"217","TR1",5,7,207,52
"218","TR1",5,8,170,73
"219","TR1",5,9,228,85
"220","TR1",5,44,185,65
"221","TR1",5,45,158,93
"222","TR1",5,53,236,91
"223","TR1",5,68,274,52
"224","TR1",5,97,179,83
"225","TR1",5,98,296,82
"226","TR1",5,99,214,55
"227","TR1",5,100,287,49
"228","TR1",5,101,190,7
"229","TR2",2,7,286,79
"230","TR2",2,8,222,38
"231","TR2",2,9,252,53
"232","TR2",2,44,225,37
"233","TR2",2,45,295,72
"234","TR2",2,53,276,54
"235","TR2",2,68,165,7
"236","TR2",2,97,246,51
"237","TR2",2,98,195,31
"238","TR2",2,99,292,41
"239","TR2",2,100,257,33
"240","TR2",2,101,282,30
"241","TR2",3,7,169,69
"242","TR2",3,8,222,69
"243","TR2",3,9,279,18
"244","TR2",3,44,178,61
"245","TR2",3,45,180,69
"246","TR2",3,53,280,58
"247","TR2",3,68,286,78
"248","TR2",3,97,153,78
"249","TR2",3,98,163,52
"250","TR2",3,99,277,98
"251","TR2",3,100,168,4
"252","TR2",3,101,164,15
"253","TR2",6,7,224,15
"254","TR2",6,8,206,15
"255","TR2",6,9,284,74
"256","TR2",6,44,164,52
"257","TR2",6,45,215,19
"258","TR2",6,53,239,41
"259","TR2",6,68,166,14
"260","TR2",6,97,246,22
"261","TR2",6,98,237,21
"262","TR2",6,99,296,90
"263","TR2",6,100,278,40
"264","TR2",6,101,166,85
"265","TR2",7,7,170,75
"266","TR2",7,8,182,26
"267","TR2",7,9,217,96
"268","TR2",7,44,255,39
"269","TR2",7,45,173,36
"270","TR2",7,53,223,80
"271","TR2",7,68,202,10
"272","TR2",7,97,277,31
"273","TR2",7,98,222,22
"274","TR2",7,99,188,74
"275","TR2",7,100,289,15
"276","TR2",7,101,164,99
"277","TR2",12,7,220,89
"278","TR2",12,8,198,30
"279","TR2",12,9,199,50
"280","TR2",12,44,276,51
"281","TR2",12,45,216,31
"282","TR2",12,53,177,45
"283","TR2",12,68,221,33
"284","TR2",12,97,267,86
"285","TR2",12,98,225,56
"286","TR2",12,99,296,67
"287","TR2",12,100,258,83
"288","TR2",12,101,194,11
"289","TR2",13,7,293,67
"290","TR2",13,8,215,7
"291","TR2",13,9,170,63
"292","TR2",13,44,187,88
"293","TR2",13,45,236,32
"294","TR2",13,53,151,43
"295","TR2",13,68,228,61
"296","TR2",13,97,275,26
"297","TR2",13,98,235,4
"298","TR2",13,99,297,77
"299","TR2",13,100,297,46
"300","TR2",13,101,287,94
"301","TR2",15,7,240,48
"302","TR2",15,8,189,26
"303","TR2",15,9,191,26
"304","TR2",15,44,294,54
"305","TR2",15,45,247,89
"306","TR2",15,53,233,28
"307","TR2",15,68,283,80
"308","TR2",15,97,176,59
"309","TR2",15,98,242,87
"310","TR2",15,99,299,51
"311","TR2",15,100,223,42
"312","TR2",15,101,279,65
"313","TR2",18,7,183,30
"314","TR2",18,8,179,53
"315","TR2",18,9,177,16
"316","TR2",18,44,238,11
"317","TR2",18,45,288,4
"318","TR2",18,53,152,29
"319","TR2",18,68,227,49
"320","TR2",18,97,225,13
"321","TR2",18,98,179,59
"322","TR2",18,99,295,21
"323","TR2",18,100,192,83
"324","TR2",18,101,208,44
"325","TR2",19,7,247,22
"326","TR2",19,8,153,39
"327","TR2",19,9,182,25
"328","TR2",19,44,267,22
"329","TR2",19,45,272,7
"330","TR2",19,53,273,1
"331","TR2",19,68,228,61
"332","TR2",19,97,155,73
"333","TR2",19,98,159,82
"334","TR2",19,99,186,6
"335","TR2",19,100,152,98
"336","TR2",19,101,259,44
"337","TR2",4,7,235,73
"338","TR2",4,8,171,23
"339","TR2",4,9,243,66
"340","TR2",4,44,200,26
"341","TR2",4,45,172,74
"342","TR2",4,53,154,60
"343","TR2",4,68,205,78
"344","TR2",4,97,194,88
"345","TR2",4,98,155,83
"346","TR2",4,99,256,9
"347","TR2",4,100,207,99
"348","TR2",4,101,161,91
"349","TR2",11,7,263,2
"350","TR2",11,8,194,4
"351","TR2",11,9,283,61
"352","TR2",11,44,273,95
"353","TR2",11,45,295,34
"354","TR2",11,53,221,95
"355","TR2",11,68,212,71
"356","TR2",11,97,170,56
"357","TR2",11,98,209,61
"358","TR2",11,99,248,82
"359","TR2",11,100,225,46
"360","TR2",11,101,199,99
"361","TR2",8,7,273,3
"362","TR2",8,8,220,97
"363","TR2",8,9,280,14
"364","TR2",8,44,203,25
"365","TR2",8,45,174,51
"366","TR2",8,53,238,21
"367","TR2",8,68,160,19
"368","TR2",8,97,228,20
"369","TR2",8,98,259,1
"370","TR2",8,99,244,83
"371","TR2",8,100,273,86
"372","TR2",8,101,266,26
"373","TR2",9,7,242,35
"374","TR2",9,8,265,40
"375","TR2",9,9,206,50
"376","TR2",9,44,230,12
"377","TR2",9,45,272,12
"378","TR2",9,53,298,27
"379","TR2",9,68,261,32
"380","TR2",9,97,177,31
"381","TR2",9,98,203,6
"382","TR2",9,99,275,15
"383","TR2",9,100,150,88
"384","TR2",9,101,278,8
"385","TR2",10,7,182,12
"386","TR2",10,8,236,99
"387","TR2",10,9,280,33
"388","TR2",10,44,218,56
"389","TR2",10,45,232,36
"390","TR2",10,53,168,41
"391","TR2",10,68,300,24
"392","TR2",10,97,253,60
"393","TR2",10,98,182,23
"394","TR2",10,99,286,39
"395","TR2",10,100,277,26
"396","TR2",10,101,209,96
"397","TR2",14,7,265,58
"398","TR2",14,8,182,69
"399","TR2",14,9,192,73
"400","TR2",14,44,236,24
"401","TR2",14,45,229,39
"402","TR2",14,53,217,53
"403","TR2",14,68,187,41
"404","TR2",14,97,194,38
"405","TR2",14,98,254,87
"406","TR2",14,99,245,6
"407","TR2",14,100,217,80
"408","TR2",14,101,160,25
"409","TR2",16,7,236,35
"410","TR2",16,8,157,92
"411","TR2",16,9,197,66
"412","TR2",16,44,175,80
"413","TR2",16,45,282,71
"414","TR2",16,53,292,45
"415","TR2",16,68,265,29
"416","TR2",16,97,230,28
"417","TR2",16,98,153,87
"418","TR2",16,99,298,62
"419","TR2",16,100,228,80
"420","TR2",16,101,238,65
"421","TR2",17,7,265,41
"422","TR2",17,8,276,35
"423","TR2",17,9,268,57
"424","TR2",17,44,190,89
"425","TR2",17,45,165,59
"426","TR2",17,53,202,88
"427","TR2",17,68,184,15
"428","TR2",17,97,257,2
"429","TR2",17,98,184,57
"430","TR2",17,99,190,90
"431","TR2",17,100,195,72
"432","TR2",17,101,240,41
"433","TR2",1,7,196,85
"434","TR2",1,8,200,64
"435","TR2",1,9,224,91
"436","TR2",1,44,186,31
"437","TR2",1,45,281,38
"438","TR2",1,53,208,20
"439","TR2",1,68,167,70
"440","TR2",1,97,186,60
"441","TR2",1,98,296,5
"442","TR2",1,99,221,42
"443","TR2",1,100,158,31
"444","TR2",1,101,268,63
"445","TR2",5,7,277,32
"446","TR2",5,8,279,88
"447","TR2",5,9,160,96
"448","TR2",5,44,202,29
"449","TR2",5,45,202,86
"450","TR2",5,53,261,84
"451","TR2",5,68,284,19
"452","TR2",5,97,238,54
"453","TR2",5,98,264,36
"454","TR2",5,99,240,74
"455","TR2",5,100,193,80
"456","TR2",5,101,191,73
"457","TR3",2,7,294,15
"458","TR3",2,8,208,79
"459","TR3",2,9,285,52
"460","TR3",2,44,234,86
"461","TR3",2,45,174,63
"462","TR3",2,53,251,72
"463","TR3",2,68,254,28
"464","TR3",2,97,298,33
"465","TR3",2,98,256,64
"466","TR3",2,99,182,68
"467","TR3",2,100,209,15
"468","TR3",2,101,171,98
"469","TR3",3,7,215,34
"470","TR3",3,8,271,6
"471","TR3",3,9,167,18
"472","TR3",3,44,241,35
"473","TR3",3,45,191,98
"474","TR3",3,53,207,82
"475","TR3",3,68,214,11
"476","TR3",3,97,228,45
"477","TR3",3,98,219,19
"478","TR3",3,99,163,20
"479","TR3",3,100,165,74
"480","TR3",3,101,234,4
"481","TR3",6,7,196,68
"482","TR3",6,8,291,2
"483","TR3",6,9,194,100
"484","TR3",6,44,176,24
"485","TR3",6,45,217,9
"486","TR3",6,53,224,41
"487","TR3",6,68,296,77
"488","TR3",6,97,281,66
"489","TR3",6,98,288,21
"490","TR3",6,99,238,87
"491","TR3",6,100,220,8
"492","TR3",6,101,258,4
"493","TR3",7,7,234,85
"494","TR3",7,8,216,99
"495","TR3",7,9,204,2
"496","TR3",7,44,236,10
"497","TR3",7,45,172,81
"498","TR3",7,53,214,4
"499","TR3",7,68,180,1
"500","TR3",7,97,153,27
"501","TR3",7,98,198,17
"502","TR3",7,99,166,3
"503","TR3",7,100,267,41
"504","TR3",7,101,266,14
"505","TR3",12,7,252,61
"506","TR3",12,8,205,25
"507","TR3",12,9,187,86
"508","TR3",12,44,240,75
"509","TR3",12,45,211,62
"510","TR3",12,53,239,40
"511","TR3",12,68,207,98
"512","TR3",12,97,156,97
"513","TR3",12,98,203,20
"514","TR3",12,99,172,66
"515","TR3",12,100,170,6
"516","TR3",12,101,200,78
"517","TR3",13,7,290,22
"518","TR3",13,8,276,38
"519","TR3",13,9,150,29
"520","TR3",13,44,245,41
"521","TR3",13,45,206,78
"522","TR3",13,53,242,70
"523","TR3",13,68,212,3
"524","TR3",13,97,295,12
"525","TR3",13,98,195,28
"526","TR3",13,99,298,11
"527","TR3",13,100,248,11
"528","TR3",13,101,288,90
"529","TR3",15,7,150,89
"530","TR3",15,8,286,28
"531","TR3",15,9,167,42
"532","TR3",15,44,230,55
"533","TR3",15,45,196,96
"534","TR3",15,53,276,12
"535","TR3",15,68,274,57
"536","TR3",15,97,222,71
"537","TR3",15,98,199,52
"538","TR3",15,99,191,44
"539","TR3",15,100,165,22
"540","TR3",15,101,210,76
"541","TR3",18,7,210,39
"542","TR3",18,8,281,57
"543","TR3",18,9,191,77
"544","TR3",18,44,208,35
"545","TR3",18,45,212,58
"546","TR3",18,53,215,14
"547","TR3",18,68,190,55
"548","TR3",18,97,221,46
"549","TR3",18,98,238,34
"550","TR3",18,99,231,66
"551","TR3",18,100,229,7
"552","TR3",18,101,207,7
"553","TR3",19,7,288,8
"554","TR3",19,8,223,9
"555","TR3",19,9,223,77
"556","TR3",19,44,233,77
"557","TR3",19,45,184,71
"558","TR3",19,53,267,52
"559","TR3",19,68,295,25
"560","TR3",19,97,223,56
"561","TR3",19,98,222,48
"562","TR3",19,99,235,76
"563","TR3",19,100,254,85
"564","TR3",19,101,172,2
"565","TR3",4,7,282,35
"566","TR3",4,8,219,73
"567","TR3",4,9,214,96
"568","TR3",4,44,221,60
"569","TR3",4,45,211,83
"570","TR3",4,53,274,86
"571","TR3",4,68,273,8
"572","TR3",4,97,189,13
"573","TR3",4,98,196,64
"574","TR3",4,99,173,22
"575","TR3",4,100,206,80
"576","TR3",4,101,288,25
"577","TR3",11,7,155,12
"578","TR3",11,8,243,5
"579","TR3",11,9,194,25
"580","TR3",11,44,287,91
"581","TR3",11,45,184,16
"582","TR3",11,53,291,95
"583","TR3",11,68,160,91
"584","TR3",11,97,228,28
"585","TR3",11,98,260,48
"586","TR3",11,99,271,76
"587","TR3",11,100,233,49
"588","TR3",11,101,269,41
"589","TR3",8,7,251,94
"590","TR3",8,8,163,65
"591","TR3",8,9,279,25
"592","TR3",8,44,262,88
"593","TR3",8,45,211,26
"594","TR3",8,53,197,71
"595","TR3",8,68,240,63
"596","TR3",8,97,215,10
"597","TR3",8,98,281,41
"598","TR3",8,99,255,15
"599","TR3",8,100,161,94
"600","TR3",8,101,282,22
"601","TR3",9,7,241,88
"602","TR3",9,8,211,16
"603","TR3",9,9,174,87
"604","TR3",9,44,269,79
"605","TR3",9,45,158,23
"606","TR3",9,53,235,64
"607","TR3",9,68,155,20
"608","TR3",9,97,171,50
"609","TR3",9,98,237,100
"610","TR3",9,99,153,31
"611","TR3",9,100,255,15
"612","TR3",9,101,205,8
"613","TR3",10,7,262,12
"614","TR3",10,8,300,39
"615","TR3",10,9,274,50
"616","TR3",10,44,154,44
"617","TR3",10,45,294,46
"618","TR3",10,53,167,77
"619","TR3",10,68,279,19
"620","TR3",10,97,257,20
"621","TR3",10,98,168,35
"622","TR3",10,99,177,61
"623","TR3",10,100,202,30
"624","TR3",10,101,258,20
"625","TR3",14,7,237,48
"626","TR3",14,8,166,93
"627","TR3",14,9,261,2
"628","TR3",14,44,227,19
"629","TR3",14,45,198,88
"630","TR3",14,53,278,61
"631","TR3",14,68,182,31
"632","TR3",14,97,295,77
"633","TR3",14,98,257,99
"634","TR3",14,99,213,33
"635","TR3",14,100,173,2
"636","TR3",14,101,250,2
"637","TR3",16,7,246,52
"638","TR3",16,8,199,49
"639","TR3",16,9,167,59
"640","TR3",16,44,256,65
"641","TR3",16,45,162,88
"642","TR3",16,53,199,29
"643","TR3",16,68,223,15
"644","TR3",16,97,216,71
"645","TR3",16,98,159,91
"646","TR3",16,99,294,12
"647","TR3",16,100,209,98
"648","TR3",16,101,226,68
"649","TR3",17,7,186,28
"650","TR3",17,8,181,52
"651","TR3",17,9,295,25
"652","TR3",17,44,218,1
"653","TR3",17,45,173,9
"654","TR3",17,53,293,94
"655","TR3",17,68,277,47
"656","TR3",17,97,215,9
"657","TR3",17,98,242,96
"658","TR3",17,99,188,64
"659","TR3",17,100,195,55
"660","TR3",17,101,218,68
"661","TR3",1,7,244,68
"662","TR3",1,8,170,50
"663","TR3",1,9,197,91
"664","TR3",1,44,275,37
"665","TR3",1,45,203,3
"666","TR3",1,53,164,82
"667","TR3",1,68,150,48
"668","TR3",1,97,264,31
"669","TR3",1,98,214,63
"670","TR3",1,99,271,91
"671","TR3",1,100,168,57
"672","TR3",1,101,288,65
"673","TR3",5,7,172,55
"674","TR3",5,8,213,6
"675","TR3",5,9,282,62
"676","TR3",5,44,153,57
"677","TR3",5,45,231,64
"678","TR3",5,53,244,96
"679","TR3",5,68,234,67
"680","TR3",5,97,157,69
"681","TR3",5,98,280,96
"682","TR3",5,99,166,27
"683","TR3",5,100,246,60
"684","TR3",5,101,274,85
"685","TR4",2,7,297,18
"686","TR4",2,8,177,14
"687","TR4",2,9,264,7
"688","TR4",2,44,260,71
"689","TR4",2,45,267,57
"690","TR4",2,53,288,42
"691","TR4",2,68,201,16
"692","TR4",2,97,263,68
"693","TR4",2,98,169,69
"694","TR4",2,99,282,32
"695","TR4",2,100,256,88
"696","TR4",2,101,236,38
"697","TR4",3,7,203,33
"698","TR4",3,8,157,16
"699","TR4",3,9,246,4
"700","TR4",3,44,267,67
"701","TR4",3,45,168,7
"702","TR4",3,53,187,27
"703","TR4",3,68,242,77
"704","TR4",3,97,255,20
"705","TR4",3,98,187,20
"706","TR4",3,99,161,6
"707","TR4",3,100,182,22
"708","TR4",3,101,175,73
"709","TR4",6,7,219,36
"710","TR4",6,8,234,97
"711","TR4",6,9,194,54
"712","TR4",6,44,255,91
"713","TR4",6,45,235,20
"714","TR4",6,53,299,99
"715","TR4",6,68,289,25
"716","TR4",6,97,227,80
"717","TR4",6,98,283,7
"718","TR4",6,99,263,32
"719","TR4",6,100,296,72
"720","TR4",6,101,158,20
"721","TR4",7,7,289,54
"722","TR4",7,8,190,92
"723","TR4",7,9,192,43
"724","TR4",7,44,295,22
"725","TR4",7,45,196,54
"726","TR4",7,53,221,1
"727","TR4",7,68,204,90
"728","TR4",7,97,175,51
"729","TR4",7,98,164,32
"730","TR4",7,99,252,97
"731","TR4",7,100,166,34
"732","TR4",7,101,262,21
"733","TR4",12,7,291,27
"734","TR4",12,8,273,7
"735","TR4",12,9,282,40
"736","TR4",12,44,160,82
"737","TR4",12,45,235,5
"738","TR4",12,53,162,18
"739","TR4",12,68,247,49
"740","TR4",12,97,269,43
"741","TR4",12,98,156,27
"742","TR4",12,99,178,7
"743","TR4",12,100,215,15
"744","TR4",12,101,300,63
"745","TR4",13,7,283,15
"746","TR4",13,8,281,13
"747","TR4",13,9,168,99
"748","TR4",13,44,156,75
"749","TR4",13,45,237,45
"750","TR4",13,53,297,1
"751","TR4",13,68,287,48
"752","TR4",13,97,176,8
"753","TR4",13,98,196,5
"754","TR4",13,99,230,13
"755","TR4",13,100,272,49
"756","TR4",13,101,262,85
"757","TR4",15,7,297,44
"758","TR4",15,8,178,49
"759","TR4",15,9,241,85
"760","TR4",15,44,294,50
"761","TR4",15,45,209,98
"762","TR4",15,53,247,27
"763","TR4",15,68,180,76
"764","TR4",15,97,150,66
"765","TR4",15,98,184,79
"766","TR4",15,99,262,39
"767","TR4",15,100,296,21
"768","TR4",15,101,240,13
"769","TR4",18,7,242,20
"770","TR4",18,8,290,44
"771","TR4",18,9,259,76
"772","TR4",18,44,257,39
"773","TR4",18,45,157,74
"774","TR4",18,53,241,54
"775","TR4",18,68,156,38
"776","TR4",18,97,284,30
"777","TR4",18,98,187,7
"778","TR4",18,99,259,26
"779","TR4",18,100,275,55
"780","TR4",18,101,281,56
"781","TR4",19,7,260,22
"782","TR4",19,8,227,23
"783","TR4",19,9,265,62
"784","TR4",19,44,209,61
"785","TR4",19,45,209,22
"786","TR4",19,53,250,36
"787","TR4",19,68,291,20
"788","TR4",19,97,211,82
"789","TR4",19,98,250,91
"790","TR4",19,99,185,54
"791","TR4",19,100,225,89
"792","TR4",19,101,195,9
"793","TR4",4,7,199,92
"794","TR4",4,8,295,2
"795","TR4",4,9,208,55
"796","TR4",4,44,279,98
"797","TR4",4,45,254,79
"798","TR4",4,53,213,76
"799","TR4",4,68,262,36
"800","TR4",4,97,248,22
"801","TR4",4,98,178,68
"802","TR4",4,99,296,65
"803","TR4",4,100,283,9
"804","TR4",4,101,164,50
"805","TR4",11,7,271,79
"806","TR4",11,8,230,58
"807","TR4",11,9,254,52
"808","TR4",11,44,267,34
"809","TR4",11,45,253,84
"810","TR4",11,53,250,61
"811","TR4",11,68,283,18
"812","TR4",11,97,256,78
"813","TR4",11,98,159,95
"814","TR4",11,99,179,56
"815","TR4",11,100,176,100
"816","TR4",11,101,282,26
"817","TR4",8,7,247,25
"818","TR4",8,8,242,32
"819","TR4",8,9,213,89
"820","TR4",8,44,236,88
"821","TR4",8,45,265,29
"822","TR4",8,53,298,90
"823","TR4",8,68,296,58
"824","TR4",8,97,299,42
"825","TR4",8,98,260,57
"826","TR4",8,99,228,87
"827","TR4",8,100,161,44
"828","TR4",8,101,189,35
"829","TR4",9,7,253,1
"830","TR4",9,8,197,92
"831","TR4",9,9,210,48
"832","TR4",9,44,234,32
"833","TR4",9,45,290,84
"834","TR4",9,53,221,3
"835","TR4",9,68,224,27
"836","TR4",9,97,279,67
"837","TR4",9,98,254,70
"838","TR4",9,99,291,61
"839","TR4",9,100,173,16
"840","TR4",9,101,191,80
"841","TR4",10,7,250,15
"842","TR4",10,8,243,20
"843","TR4",10,9,254,9
"844","TR4",10,44,276,40
"845","TR4",10,45,227,37
"846","TR4",10,53,267,20
"847","TR4",10,68,172,75
"848","TR4",10,97,193,45
"849","TR4",10,98,300,29
"850","TR4",10,99,256,61
"851","TR4",10,100,177,51
"852","TR4",10,101,201,55
"853","TR4",14,7,195,19
"854","TR4",14,8,233,17
"855","TR4",14,9,242,88
"856","TR4",14,44,211,48
"857","TR4",14,45,193,52
"858","TR4",14,53,210,81
"859","TR4",14,68,218,12
"860","TR4",14,97,191,92
"861","TR4",14,98,255,10
"862","TR4",14,99,248,42
"863","TR4",14,100,284,32
"864","TR4",14,101,271,54
"865","TR4",16,7,202,11
"866","TR4",16,8,196,99
"867","TR4",16,9,216,90
"868","TR4",16,44,297,75
"869","TR4",16,45,251,77
"870","TR4",16,53,163,21
"871","TR4",16,68,299,28
"872","TR4",16,97,236,86
"873","TR4",16,98,218,28
"874","TR4",16,99,215,25
"875","TR4",16,100,240,7
"876","TR4",16,101,242,52
"877","TR4",17,7,230,34
"878","TR4",17,8,259,78
"879","TR4",17,9,220,92
"880","TR4",17,44,171,24
"881","TR4",17,45,245,89
"882","TR4",17,53,180,71
"883","TR4",17,68,174,20
"884","TR4",17,97,245,22
"885","TR4",17,98,222,70
"886","TR4",17,99,217,50
"887","TR4",17,100,212,80
"888","TR4",17,101,182,75
"889","TR4",1,7,232,31
"890","TR4",1,8,218,57
"891","TR4",1,9,244,11
"892","TR4",1,44,182,67
"893","TR4",1,45,297,32
"894","TR4",1,53,191,64
"895","TR4",1,68,168,98
"896","TR4",1,97,273,23
"897","TR4",1,98,252,48
"898","TR4",1,99,208,3
"899","TR4",1,100,210,43
"900","TR4",1,101,188,34
"901","TR4",5,7,170,25
"902","TR4",5,8,150,84
"903","TR4",5,9,232,87
"904","TR4",5,44,278,84
"905","TR4",5,45,153,34
"906","TR4",5,53,205,91
"907","TR4",5,68,293,81
"908","TR4",5,97,251,30
"909","TR4",5,98,235,17
"910","TR4",5,99,288,13
"911","TR4",5,100,207,85
"912","TR4",5,101,283,99
"913","TR5",2,7,228,99
"914","TR5",2,8,167,64
"915","TR5",2,9,275,77
"916","TR5",2,44,274,34
"917","TR5",2,45,184,54
"918","TR5",2,53,171,11
"919","TR5",2,68,234,19
"920","TR5",2,97,255,84
"921","TR5",2,98,169,76
"922","TR5",2,99,184,9
"923","TR5",2,100,205,8
"924","TR5",2,101,297,97
"925","TR5",3,7,228,78
"926","TR5",3,8,153,35
"927","TR5",3,9,294,9
"928","TR5",3,44,300,70
"929","TR5",3,45,180,4
"930","TR5",3,53,300,69
