"","regionCode","groupID","indicatorID","N","value"
"150","TR2",11,106,294,66
"151","TR2",8,2,167,94
"152","TR2",8,3,197,8
"153","TR2",8,6,274,78
"154","TR2",8,33,287,80
"155","TR2",8,106,164,55
"156","TR2",9,2,286,62
"157","TR2",9,3,231,47
"158","TR2",9,6,218,61
"159","TR2",9,33,231,56
"160","TR2",9,106,197,57
"161","TR2",10,2,228,56
"162","TR2",10,3,161,81
"163","TR2",10,6,232,65
"164","TR2",10,33,181,100
"165","TR2",10,106,212,15
"166","TR2",14,2,188,29
"167","TR2",14,3,245,60
"168","TR2",14,6,166,54
"169","TR2",14,33,186,26
"170","TR2",14,106,264,31
"171","TR2",16,2,294,66
"172","TR2",16,3,184,14
"173","TR2",16,6,226,93
"174","TR2",16,33,205,30
"175","TR2",16,106,275,77
"176","TR2",17,2,218,30
"177","TR2",17,3,247,10
"178","TR2",17,6,258,61
"179","TR2",17,33,193,89
"180","TR2",17,106,274,27
"181","TR2",1,2,171,52
"182","TR2",1,3,189,28
"183","TR2",1,6,173,15
"184","TR2",1,33,177,51
"185","TR2",1,106,209,85
"186","TR2",5,2,258,32
"187","TR2",5,3,207,45
"188","TR2",5,6,229,91
"189","TR2",5,33,198,48
"190","TR2",5,106,254,54
"191","TR3",2,2,216,50
"192","TR3",2,3,201,6
"193","TR3",2,6,154,5
"194","TR3",2,33,276,62
"195","TR3",2,106,267,20
"196","TR3",3,2,162,69
"197","TR3",3,3,150,74
"198","TR3",3,6,275,40
"199","TR3",3,33,274,24
"200","TR3",3,106,282,30
"201","TR3",6,2,175,67
"202","TR3",6,3,169,51
"203","TR3",6,6,253,75
"204","TR3",6,33,173,55
"205","TR3",6,106,243,48
"206","TR3",7,2,277,29
"207","TR3",7,3,184,4
"208","TR3",7,6,293,88
"209","TR3",7,33,286,80
"210","TR3",7,106,180,60
"211","TR3",12,2,299,23
"212","TR3",12,3,187,78
"213","TR3",12,6,256,54
"214","TR3",12,33,284,92
"215","TR3",12,106,184,8
"216","TR3",13,2,287,58
"217","TR3",13,3,155,76
"218","TR3",13,6,296,72
"219","TR3",13,33,158,17
"220","TR3",13,106,217,37
"221","TR3",15,2,163,52
"222","TR3",15,3,199,55
"223","TR3",15,6,160,37
"224","TR3",15,33,177,12
"225","TR3",15,106,152,29
"226","TR3",18,2,229,46
"227","TR3",18,3,210,21
"228","TR3",18,6,207,75
"229","TR3",18,33,271,43
"230","TR3",18,106,220,28
"231","TR3",19,2,263,6
"232","TR3",19,3,224,16
"233","TR3",19,6,171,42
"234","TR3",19,33,212,23
"235","TR3",19,106,221,65
"236","TR3",4,2,218,69
"237","TR3",4,3,191,86
"238","TR3",4,6,289,37
"239","TR3",4,33,295,5
"240","TR3",4,106,289,27
"241","TR3",11,2,239,25
"242","TR3",11,3,293,47
"243","TR3",11,6,191,12
"244","TR3",11,33,174,71
"245","TR3",11,106,210,35
"246","TR3",8,2,245,37
"247","TR3",8,3,285,77
"248","TR3",8,6,180,65
"249","TR3",8,33,249,2
"250","TR3",8,106,221,97
"251","TR3",9,2,177,93
"252","TR3",9,3,277,65
"253","TR3",9,6,189,25
"254","TR3",9,33,217,4
"255","TR3",9,106,239,70
"256","TR3",10,2,190,15
"257","TR3",10,3,219,73
"258","TR3",10,6,264,38
"259","TR3",10,33,252,60
"260","TR3",10,106,224,100
"261","TR3",14,2,201,65
"262","TR3",14,3,262,2
"263","TR3",14,6,226,92
"264","TR3",14,33,162,26
"265","TR3",14,106,254,68
"266","TR3",16,2,267,32
"267","TR3",16,3,266,64
"268","TR3",16,6,203,6
"269","TR3",16,33,213,49
"270","TR3",16,106,269,18
"271","TR3",17,2,276,10
"272","TR3",17,3,242,30
"273","TR3",17,6,260,39
"274","TR3",17,33,190,25
"275","TR3",17,106,291,34
"276","TR3",1,2,176,81
"277","TR3",1,3,169,87
"278","TR3",1,6,295,61
"279","TR3",1,33,268,12
"280","TR3",1,106,290,23
"281","TR3",5,2,259,88
"282","TR3",5,3,297,43
"283","TR3",5,6,277,35
"284","TR3",5,33,242,67
"285","TR3",5,106,183,15
"286","TR4",2,2,267,71
"287","TR4",2,3,288,24
"288","TR4",2,6,156,19
"289","TR4",2,33,288,96
"290","TR4",2,106,257,52
"291","TR4",3,2,245,73
"292","TR4",3,3,284,7
"293","TR4",3,6,169,36
"294","TR4",3,33,256,77
"295","TR4",3,106,287,69
"296","TR4",6,2,230,59
"297","TR4",6,3,223,33
"298","TR4",6,6,226,94
"299","TR4",6,33,260,93
"300","TR4",6,106,228,20
"301","TR4",7,2,214,24
"302","TR4",7,3,226,27
"303","TR4",7,6,221,28
"304","TR4",7,33,213,47
"305","TR4",7,106,194,100
"306","TR4",12,2,251,27
"307","TR4",12,3,205,6
"308","TR4",12,6,209,36
"309","TR4",12,33,198,22
"310","TR4",12,106,174,4
"311","TR4",13,2,248,81
"312","TR4",13,3,189,81
"313","TR4",13,6,191,4
"314","TR4",13,33,234,52
"315","TR4",13,106,252,87
"316","TR4",15,2,241,32
"317","TR4",15,3,152,88
"318","TR4",15,6,286,63
"319","TR4",15,33,291,83
"320","TR4",15,106,224,93
"321","TR4",18,2,177,31
"322","TR4",18,3,273,88
"323","TR4",18,6,178,67
"324","TR4",18,33,250,43
"325","TR4",18,106,164,74
"326","TR4",19,2,205,11
"327","TR4",19,3,255,5
"328","TR4",19,6,197,72
"329","TR4",19,33,221,31
"330","TR4",19,106,160,3
"331","TR4",4,2,266,65
"332","TR4",4,3,182,85
"333","TR4",4,6,299,71
"334","TR4",4,33,231,9
"335","TR4",4,106,205,32
"336","TR4",11,2,234,29
"337","TR4",11,3,180,91
"338","TR4",11,6,260,50
"339","TR4",11,33,198,55
"340","TR4",11,106,231,55
"341","TR4",8,2,294,29
"342","TR4",8,3,255,15
"343","TR4",8,6,222,1
"344","TR4",8,33,294,57
"345","TR4",8,106,246,85
"346","TR4",9,2,249,18
"347","TR4",9,3,288,46
"348","TR4",9,6,243,9
"349","TR4",9,33,175,67
"350","TR4",9,106,184,26
"351","TR4",10,2,187,78
"352","TR4",10,3,185,85
"353","TR4",10,6,179,95
"354","TR4",10,33,219,86
"355","TR4",10,106,296,94
"356","TR4",14,2,194,90
"357","TR4",14,3,187,22
"358","TR4",14,6,297,39
"359","TR4",14,33,174,29
"360","TR4",14,106,286,60
"361","TR4",16,2,249,60
"362","TR4",16,3,158,7
"363","TR4",16,6,214,77
"364","TR4",16,33,263,93
"365","TR4",16,106,175,20
"366","TR4",17,2,202,64
"367","TR4",17,3,254,24
"368","TR4",17,6,162,44
"369","TR4",17,33,220,30
"370","TR4",17,106,207,10
"371","TR4",1,2,236,85
"372","TR4",1,3,218,95
"373","TR4",1,6,199,89
"374","TR4",1,33,282,14
"375","TR4",1,106,233,40
"376","TR4",5,2,237,16
"377","TR4",5,3,236,5
"378","TR4",5,6,159,65
"379","TR4",5,33,264,90
"380","TR4",5,106,246,17
"381","TR5",2,2,169,21
"382","TR5",2,3,229,18
"383","TR5",2,6,297,50
"384","TR5",2,33,293,48
"385","TR5",2,106,151,63
"386","TR5",3,2,167,76
"387","TR5",3,3,209,42
"388","TR5",3,6,214,39
"389","TR5",3,33,226,93
"390","TR5",3,106,172,67
"391","TR5",6,2,222,24
"392","TR5",6,3,295,35
"393","TR5",6,6,248,39
"394","TR5",6,33,282,18
"395","TR5",6,106,277,55
"396","TR5",7,2,154,89
"397","TR5",7,3,233,21
"398","TR5",7,6,226,41
"399","TR5",7,33,271,57
"400","TR5",7,106,299,95
"401","TR5",12,2,242,28
"402","TR5",12,3,168,26
"403","TR5",12,6,258,81
"404","TR5",12,33,264,48
"405","TR5",12,106,175,52
"406","TR5",13,2,229,59
"407","TR5",13,3,294,77
"408","TR5",13,6,243,58
"409","TR5",13,33,243,74
"410","TR5",13,106,192,96
"411","TR5",15,2,235,46
"412","TR5",15,3,285,73
"413","TR5",15,6,172,34
"414","TR5",15,33,254,64
"415","TR5",15,106,271,84
"416","TR5",18,2,231,67
"417","TR5",18,3,249,61
"418","TR5",18,6,255,79
"419","TR5",18,33,229,31
"420","TR5",18,106,256,8
"421","TR5",19,2,243,92
"422","TR5",19,3,249,15
"423","TR5",19,6,225,4
"424","TR5",19,33,259,91
"425","TR5",19,106,198,62
"426","TR5",4,2,214,49
"427","TR5",4,3,164,24
"428","TR5",4,6,282,74
"429","TR5",4,33,241,15
"430","TR5",4,106,159,41
"431","TR5",11,2,205,1
"432","TR5",11,3,262,5
"433","TR5",11,6,189,36
"434","TR5",11,33,159,69
"435","TR5",11,106,291,26
"436","TR5",8,2,248,100
"437","TR5",8,3,224,5
"438","TR5",8,6,156,3
"439","TR5",8,33,183,45
"440","TR5",8,106,247,82
"441","TR5",9,2,244,73
"442","TR5",9,3,269,18
"443","TR5",9,6,157,84
"444","TR5",9,33,224,98
"445","TR5",9,106,256,25
"446","TR5",10,2,159,62
"447","TR5",10,3,193,76
"448","TR5",10,6,289,78
"449","TR5",10,33,271,17
"450","TR5",10,106,251,53
"451","TR5",14,2,267,22
"452","TR5",14,3,275,5
"453","TR5",14,6,242,47
"454","TR5",14,33,160,13
"455","TR5",14,106,289,16
"456","TR5",16,2,176,54
"457","TR5",16,3,282,44
"458","TR5",16,6,160,28
"459","TR5",16,33,285,91
"460","TR5",16,106,206,49
"461","TR5",17,2,177,45
"462","TR5",17,3,209,74
"463","TR5",17,6,192,97
"464","TR5",17,33,194,23
"465","TR5",17,106,161,88
"466","TR5",1,2,175,93
"467","TR5",1,3,220,67
"468","TR5",1,6,170,9
"469","TR5",1,33,212,93
"470","TR5",1,106,248,35
"471","TR5",5,2,179,26
"472","TR5",5,3,274,69
"473","TR5",5,6,216,24
"474","TR5",5,33,195,5
"475","TR5",5,106,290,47
"476","TR6",2,2,230,39
"477","TR6",2,3,295,76
"478","TR6",2,6,196,85
"479","TR6",2,33,255,80
"480","TR6",2,106,265,45
"481","TR6",3,2,264,36
"482","TR6",3,3,176,20
"483","TR6",3,6,266,82
"484","TR6",3,33,268,21
"485","TR6",3,106,258,92
"486","TR6",6,2,246,13
"487","TR6",6,3,292,36
"488","TR6",6,6,178,73
"489","TR6",6,33,290,99
"490","TR6",6,106,225,86
"491","TR6",7,2,285,2
"492","TR6",7,3,212,44
"493","TR6",7,6,242,18
"494","TR6",7,33,209,10
"495","TR6",7,106,241,96
"496","TR6",12,2,155,52
"497","TR6",12,3,171,18
"498","TR6",12,6,156,72
"499","TR6",12,33,222,41
"500","TR6",12,106,285,93
"501","TR6",13,2,179,44
"502","TR6",13,3,208,11
"503","TR6",13,6,287,63
"504","TR6",13,33,213,46
"505","TR6",13,106,175,44
"506","TR6",15,2,245,24
"507","TR6",15,3,293,82
"508","TR6",15,6,221,65
"509","TR6",15,33,193,75
"510","TR6",15,106,286,45
"511","TR6",18,2,298,86
"512","TR6",18,3,154,99
"513","TR6",18,6,201,71
"514","TR6",18,33,265,63
"515","TR6",18,106,208,86
"516","TR6",19,2,285,6
"517","TR6",19,3,178,66
"518","TR6",19,6,270,11
"519","TR6",19,33,279,45
"520","TR6",19,106,169,35
"521","TR6",4,2,238,83
"522","TR6",4,3,289,36
"523","TR6",4,6,276,50
"524","TR6",4,33,255,99
"525","TR6",4,106,242,30
"526","TR6",11,2,224,90
"527","TR6",11,3,250,53
"528","TR6",11,6,246,53
"529","TR6",11,33,236,25
"530","TR6",11,106,262,7
"531","TR6",8,2,278,28
"532","TR6",8,3,206,58
"533","TR6",8,6,186,30
"534","TR6",8,33,179,15
"535","TR6",8,106,150,38
"536","TR6",9,2,158,71
"537","TR6",9,3,269,12
"538","TR6",9,6,281,2
"539","TR6",9,33,196,74
"540","TR6",9,106,166,60
"541","TR6",10,2,177,11
"542","TR6",10,3,235,76
"543","TR6",10,6,223,30
"544","TR6",10,33,190,73
"545","TR6",10,106,249,69
"546","TR6",14,2,178,43
"547","TR6",14,3,292,34
"548","TR6",14,6,245,98
"549","TR6",14,33,272,84
"550","TR6",14,106,222,28
"551","TR6",16,2,271,13
"552","TR6",16,3,178,24
"553","TR6",16,6,232,48
"554","TR6",16,33,187,98
"555","TR6",16,106,233,51
"556","TR6",17,2,217,34
"557","TR6",17,3,176,9
"558","TR6",17,6,151,15
"559","TR6",17,33,207,99
"560","TR6",17,106,197,32
"561","TR6",1,2,248,19
"562","TR6",1,3,163,16
"563","TR6",1,6,168,28
"564","TR6",1,33,273,69
"565","TR6",1,106,227,4
"566","TR6",5,2,279,31
"567","TR6",5,3,231,99
"568","TR6",5,6,201,11
"569","TR6",5,33,157,48
"570","TR6",5,106,237,34
"571","TR7",2,2,250,98
"572","TR7",2,3,228,43
"573","TR7",2,6,232,80
"574","TR7",2,33,221,4
"575","TR7",2,106,167,91
"576","TR7",3,2,291,44
"577","TR7",3,3,160,13
"578","TR7",3,6,174,52
"579","TR7",3,33,222,3
"580","TR7",3,106,244,64
"581","TR7",6,2,150,23
"582","TR7",6,3,259,59
"583","TR7",6,6,270,61
"584","TR7",6,33,255,42
"585","TR7",6,106,152,27
"586","TR7",7,2,222,99
"587","TR7",7,3,157,86
"588","TR7",7,6,215,98
"589","TR7",7,33,266,63
"590","TR7",7,106,283,2
"591","TR7",12,2,173,26
"592","TR7",12,3,282,38
"593","TR7",12,6,162,37
"594","TR7",12,33,157,93
"595","TR7",12,106,287,48
"596","TR7",13,2,252,57
"597","TR7",13,3,278,75
"598","TR7",13,6,267,10
"599","TR7",13,33,208,84
"600","TR7",13,106,189,50
"601","TR7",15,2,287,36
"602","TR7",15,3,202,63
"603","TR7",15,6,253,7
"604","TR7",15,33,297,30
"605","TR7",15,106,240,72
"606","TR7",18,2,252,45
"607","TR7",18,3,235,67
"608","TR7",18,6,157,42
"609","TR7",18,33,157,19
"610","TR7",18,106,293,18
"611","TR7",19,2,262,18
"612","TR7",19,3,286,30
"613","TR7",19,6,291,19
"614","TR7",19,33,188,19
"615","TR7",19,106,180,68
"616","TR7",4,2,269,43
"617","TR7",4,3,289,77
"618","TR7",4,6,163,48
"619","TR7",4,33,179,49
"620","TR7",4,106,166,80
"621","TR7",11,2,231,59
"622","TR7",11,3,252,75
"623","TR7",11,6,154,8
"624","TR7",11,33,252,4
"625","TR7",11,106,172,19
"626","TR7",8,2,295,68
"627","TR7",8,3,178,92
"628","TR7",8,6,206,13
"629","TR7",8,33,215,13
"630","TR7",8,106,286,17
"631","TR7",9,2,257,47
"632","TR7",9,3,268,44
"633","TR7",9,6,250,16
"634","TR7",9,33,233,21
"635","TR7",9,106,280,27
"636","TR7",10,2,249,95
"637","TR7",10,3,177,81
"638","TR7",10,6,231,33
"639","TR7",10,33,203,3
"640","TR7",10,106,214,78
"641","TR7",14,2,291,78
"642","TR7",14,3,194,20
"643","TR7",14,6,195,43
"644","TR7",14,33,196,72
"645","TR7",14,106,169,66
"646","TR7",16,2,287,61
"647","TR7",16,3,274,74
"648","TR7",16,6,210,49
"649","TR7",16,33,172,77
"650","TR7",16,106,236,26
"651","TR7",17,2,172,76
"652","TR7",17,3,286,49
"653","TR7",17,6,255,96
"654","TR7",17,33,168,54
"655","TR7",17,106,184,63
"656","TR7",1,2,215,78
"657","TR7",1,3,276,24
"658","TR7",1,6,272,66
"659","TR7",1,33,234,70
"660","TR7",1,106,250,62
"661","TR7",5,2,207,27
"662","TR7",5,3,240,33
"663","TR7",5,6,153,83
"664","TR7",5,33,277,29
"665","TR7",5,106,193,40
"666","TR8",2,2,175,43
"667","TR8",2,3,241,15
"668","TR8",2,6,182,36
"669","TR8",2,33,247,6
"670","TR8",2,106,191,54
"671","TR8",3,2,216,66
"672","TR8",3,3,185,91
"673","TR8",3,6,153,81
"674","TR8",3,33,178,100
"675","TR8",3,106,255,19
"676","TR8",6,2,192,5
"677","TR8",6,3,223,92
"678","TR8",6,6,168,35
"679","TR8",6,33,282,36
"680","TR8",6,106,294,33
"681","TR8",7,2,267,2
"682","TR8",7,3,230,25
"683","TR8",7,6,226,19
"684","TR8",7,33,195,84
"685","TR8",7,106,241,90
"686","TR8",12,2,244,98
"687","TR8",12,3,159,4
"688","TR8",12,6,221,60
"689","TR8",12,33,221,57
"690","TR8",12,106,187,44
"691","TR8",13,2,186,95
"692","TR8",13,3,177,69
"693","TR8",13,6,269,37
"694","TR8",13,33,274,28
"695","TR8",13,106,206,59
"696","TR8",15,2,155,24
"697","TR8",15,3,253,81
"698","TR8",15,6,227,47
"699","TR8",15,33,195,7
"700","TR8",15,106,266,74
"701","TR8",18,2,260,28
"702","TR8",18,3,195,79
"703","TR8",18,6,215,13
"704","TR8",18,33,174,83
"705","TR8",18,106,238,70
"706","TR8",19,2,172,39
"707","TR8",19,3,178,13
"708","TR8",19,6,192,53
"709","TR8",19,33,242,3
"710","TR8",19,106,205,40
"711","TR8",4,2,183,10
"712","TR8",4,3,186,46
"713","TR8",4,6,156,37
"714","TR8",4,33,201,64
"715","TR8",4,106,165,17
"716","TR8",11,2,257,55
"717","TR8",11,3,290,20
"718","TR8",11,6,241,72
"719","TR8",11,33,157,66
"720","TR8",11,106,280,75
"721","TR8",8,2,240,41
"722","TR8",8,3,287,41
"723","TR8",8,6,157,22
"724","TR8",8,33,267,38
"725","TR8",8,106,296,46
"726","TR8",9,2,177,83
"727","TR8",9,3,164,45
"728","TR8",9,6,150,73
"729","TR8",9,33,240,42
"730","TR8",9,106,168,68
"731","TR8",10,2,164,19
"732","TR8",10,3,178,24
"733","TR8",10,6,283,36
"734","TR8",10,33,150,41
"735","TR8",10,106,173,70
"736","TR8",14,2,169,27
"737","TR8",14,3,187,76
"738","TR8",14,6,150,62
"739","TR8",14,33,154,45
"740","TR8",14,106,298,73
"741","TR8",16,2,155,55
"742","TR8",16,3,175,45
"743","TR8",16,6,182,89
"744","TR8",16,33,222,10
"745","TR8",16,106,230,1
"746","TR8",17,2,242,97
"747","TR8",17,3,153,44
"748","TR8",17,6,158,92
"749","TR8",17,33,247,55
"750","TR8",17,106,263,6
"751","TR8",1,2,254,4
"752","TR8",1,3,155,10
"753","TR8",1,6,265,77
"754","TR8",1,33,271,56
"755","TR8",1,106,157,50
"756","TR8",5,2,208,59
"757","TR8",5,3,169,39
"758","TR8",5,6,170,88
"759","TR8",5,33,210,61
"760","TR8",5,106,190,40
"761","TR9",2,2,175,25
"762","TR9",2,3,165,10
"763","TR9",2,6,194,32
"764","TR9",2,33,259,38
"765","TR9",2,106,296,29
"766","TR9",3,2,296,46
"767","TR9",3,3,288,75
"768","TR9",3,6,254,68
"769","TR9",3,33,157,97
"770","TR9",3,106,152,61
"771","TR9",6,2,295,6
"772","TR9",6,3,191,31
"773","TR9",6,6,270,59
"774","TR9",6,33,189,56
"775","TR9",6,106,261,69
"776","TR9",7,2,152,79
"777","TR9",7,3,280,15
"778","TR9",7,6,219,78
"779","TR9",7,33,295,4
"780","TR9",7,106,275,85
"781","TR9",12,2,212,80
"782","TR9",12,3,256,38
"783","TR9",12,6,206,47
"784","TR9",12,33,204,17
"785","TR9",12,106,234,30
"786","TR9",13,2,271,38
"787","TR9",13,3,178,22
"788","TR9",13,6,179,7
"789","TR9",13,33,227,6
"790","TR9",13,106,249,43
"791","TR9",15,2,218,78
"792","TR9",15,3,178,38
"793","TR9",15,6,251,74
"794","TR9",15,33,168,90
"795","TR9",15,106,289,31
"796","TR9",18,2,181,28
"797","TR9",18,3,261,1
"798","TR9",18,6,155,99
"799","TR9",18,33,217,28
"800","TR9",18,106,155,13
"801","TR9",19,2,236,17
"802","TR9",19,3,208,75
"803","TR9",19,6,248,85
"804","TR9",19,33,156,13
"805","TR9",19,106,270,79
"806","TR9",4,2,201,51
"807","TR9",4,3,244,45
"808","TR9",4,6,276,21
"809","TR9",4,33,262,17
"810","TR9",4,106,220,21
"811","TR9",11,2,245,87
"812","TR9",11,3,171,61
"813","TR9",11,6,206,47
"814","TR9",11,33,289,84
"815","TR9",11,106,162,12
"816","TR9",8,2,159,14
"817","TR9",8,3,153,85
"818","TR9",8,6,237,39
"819","TR9",8,33,259,7
"820","TR9",8,106,232,85
"821","TR9",9,2,254,11
"822","TR9",9,3,151,77
"823","TR9",9,6,289,57
"824","TR9",9,33,185,37
"825","TR9",9,106,213,11
"826","TR9",10,2,201,60
"827","TR9",10,3,161,71
"828","TR9",10,6,194,13
"829","TR9",10,33,246,60
"830","TR9",10,106,240,6
"831","TR9",14,2,295,27
"832","TR9",14,3,251,94
"833","TR9",14,6,290,21
"834","TR9",14,33,224,51
"835","TR9",14,106,171,23
"836","TR9",16,2,162,96
"837","TR9",16,3,182,29
"838","TR9",16,6,289,43
"839","TR9",16,33,195,32
"840","TR9",16,106,220,58
"841","TR9",17,2,178,35
"842","TR9",17,3,211,74
"843","TR9",17,6,193,88
"844","TR9",17,33,157,16
"845","TR9",17,106,208,88
"846","TR9",1,2,263,63
"847","TR9",1,3,179,35
"848","TR9",1,6,250,79
"849","TR9",1,33,292,1
"850","TR9",1,106,241,33
"851","TR9",5,2,166,48
"852","TR9",5,3,165,5
"853","TR9",5,6,221,21
"854","TR9",5,33,278,55
"855","TR9",5,106,215,91
"856","TRA",2,2,191,60
"857","TRA",2,3,270,57
"858","TRA",2,6,179,97
"859","TRA",2,33,260,49
"860","TRA",2,106,236,93
"861","TRA",3,2,264,5
"862","TRA",3,3,223,58
"863","TRA",3,6,290,65
"864","TRA",3,33,242,47
"865","TRA",3,106,187,25
"866","TRA",6,2,293,67
"867","TRA",6,3,233,17
"868","TRA",6,6,168,69
"869","TRA",6,33,198,80
"870","TRA",6,106,184,94
"871","TRA",7,2,220,97
"872","TRA",7,3,271,35
"873","TRA",7,6,168,57
"874","TRA",7,33,228,94
"875","TRA",7,106,281,69
"876","TRA",12,2,162,30
"877","TRA",12,3,261,21
"878","TRA",12,6,283,13
"879","TRA",12,33,199,8
"880","TRA",12,106,228,51
"881","TRA",13,2,265,8
"882","TRA",13,3,152,88
"883","TRA",13,6,204,74
"884","TRA",13,33,290,39
"885","TRA",13,106,184,66
"886","TRA",15,2,282,80
"887","TRA",15,3,230,56
"888","TRA",15,6,254,35
"889","TRA",15,33,294,44
"890","TRA",15,106,168,17
"891","TRA",18,2,269,73
"892","TRA",18,3,236,30
"893","TRA",18,6,178,80
"894","TRA",18,33,277,3
"895","TRA",18,106,282,46
"896","TRA",19,2,266,50
"897","TRA",19,3,182,56
"898","TRA",19,6,151,50
"899","TRA",19,33,288,76
"900","TRA",19,106,173,95
"901","TRA",4,2,208,86
"902","TRA",4,3,247,45
"903","TRA",4,6,171,84
"904","TRA",4,33,203,62
"905","TRA",4,106,196,46
"906","TRA",11,2,277,30
"907","TRA",11,3,235,29
"908","TRA",11,6,205,67
"909","TRA",11,33,166,14
"910","TRA",11,106,230,46
"911","TRA",8,2,278,84
"912","TRA",8,3,167,31
"913","TRA",8,6,236,73
"914","TRA",8,33,198,44
"915","TRA",8,106,178,80
"916","TRA",9,2,199,32
"917","TRA",9,3,285,99
"918","TRA",9,6,150,83
"919","TRA",9,33,248,20
"920","TRA",9,106,254,8
"921","TRA",10,2,188,49
"922","TRA",10,3,176,91
"923","TRA",10,6,261,100
"924","TRA",10,33,214,27
"925","TRA",10,106,242,35
"926","TRA",14,2,152,78
"927","TRA",14,3,250,64
"928","TRA",14,6,177,74
"929","TRA",14,33,281,78
"930","TRA",14,106,248,17
